|morphs|origin
0|['자', 'ㄹ', '각', 'ㅗ', '있냥...?']|잘가고 있냥...?
1|['솔직히', '새봄', '추', '진짜', '예쁘', 'ㄴ', '거', 'ㅇㅈ', '?', 'ㅇ', 'ㅇㅈ', '!']|솔직히 새봄추 진짜 예쁜거 ㅇㅈ? ㅇㅇㅈ!
2|['11', '~', '12', '정상', '배', 'ㅇ', '소', 'ㅇ', '인가']|11~12 정상뱅송인가
3|['11', '일', '까지', '휴', '배', 'ㅇ']|11일까지 휴뱅
4|['응', '?', '멀티', '트위치', '저', '만', '안', '되', '어', '나', '요', '?', '?', 'heart', '2', 'Eundoling']|응? 멀티 트위치 저만 안돼나요?? heart2Eundoling
5|['새봄', '추', '미국', '가', '았', '어', 'heart', '2', 'Cry', 'heart', '2', 'Cry']|새봄추 미국갔어 heart2Cry heart2Cry
6|['야', '방', '켜', 'ㄹ', '때', '까지', '..', '숨', '참', '겠', '습니다', '.', '.', '흡~~~']|야방켤때까지..숨 참겠습니다.. 흡~~~
7|['지금', '초', '홍', '님', '야', '방중', '...', '옆', '에', '소풍', '님', '은', '있', '는데', '아직', '뽕', '추', '님', '은', '안보', '이', 'ㅁ', 'heart', '2', 'Pinkcat', 'heart', '2', 'Heart', '2']|지금 초홍님 야방중... 옆에 소풍님은 있는데 아직 뽕추님은 안보임 heart2Pinkcat heart2Heart2
8|['ㅇ', 'ㅗ', '정보', 'ㄳ']|오 정보 ㄳ
9|['메로', 'ㅇ']|메롱
10|['새봄', '추', '지각', '하', '아', '쓰', '어']|새봄추 지각해써
11|['아', '초', '홍', '님', '꺼', '만', '알람', '이', '꺼지', '어', '있', '어서', '모르', '았', '다']|아 초홍님꺼만 알람이 꺼져있어서 몰랐다
12|['음', '.', '.', '초', '홍', '님', '야', '방도', '끝나', '았', '는데', '.', '...', '.', '이어서', '새봄', '님', '야', '방', '을', '하', '시', 'ㄹ려나', '.', '.', 'heart', '2', 'Huhuhu', 'heart', '2', 'Jumjum', 'heart', '2', 'Heart', '2', 'heart', '2', 'Heart', '2']|음.. 초홍님 야방도 끝났는데..... 이어서 새봄님 야방을 하실려나.. heart2Huhuhu heart2Jumjum heart2Heart2 heart2Heart2
13|['heart', '2', 'cheer', '1', '짧', '게', '보', '아서', '너무', '아쉽', '구요', '...']|heart2cheer1 짧게봐서 너무 아쉽구요...
14|['지', '각', '냥', '이', '생존', '확인', '완료', '.', '다시', '조', 'ㄴ', '버', '하', '라']|지각냥이 생존확인완료. 다시 존버하라
15|['안', '하', '기', '시리', '어', '나', 'ㅇ', '.', '.', '너무', '짧', '아', 'heart', '2', 'Cry']|안키시려낭.. 너무 짧아 heart2Cry
16|['조', 'ㄴ', '버', '가', '답', '이', '다']|존버가 답이다
17|['heart', '2', 'cheer', '1', '조', 'ㄴ', '버', '가', '답', '이', '다']|heart2cheer1 존버가 답이다
18|['뚱냥이', 'ㄱ', 'ㅗ', 'ㅇ', '지도', '안', '쓰', '고', '가', '았', '네', '.', 'ㄱ', 'ㅗ', 'ㅇ', '지나', '쓰', '어라']|뚱냥이 공지도 안 쓰고 갔네. 공지나 써라
19|['비행기', '12', '시간', '잡', '으면', '...', '오늘', '저녁', '없', '음', '새벽', '에', 'ㄴ', '작', 'ㅗ', '와서', '조', 'ㄴ', '버', '해도', '되', '겠', '군', '...', '맞', '나', '.', '.']|비행기 12시간잡으면...오늘저녁없음 새벽엔 자고와서 존버해도되겠군...맞나..
