|morphs|origin
0|['초', '홍', '님', '이', '아까', '야', '방', '하', '면서', '이제', '잘', '걸', '라고', '하', '았', '어요', '작', 'ㅗ', '있', '으시', 'ㄹ', '듯']|초홍님이 아까 야방하면서 이제 잘거라고 했어요 자고 있으실듯
1|['어서', '오', '아서', '구독', '폭탄', '을', '받', '으라구', 'heart', '2', 'Huhuhu', 'heart', '2', 'Huhuhu']|어서와서 구독 폭탄을 받으라구 heart2Huhuhu heart2Huhuhu
2|['다', '들', '자', 'ㄹ', '자라', '냥', '!']|다들 잘자라냥!
3|['미우', 'ㄴ', '새봄', '추', 'heart', '2', 'Cry']|미운 새봄추 heart2Cry
4|['일찍', '일어나', '아서', '아침', '방송', '해주', '길', 'ㅠ', 'ㅠ', 'heart', '2', 'Clap', 'heart', '2', 'Cry', 'heart', '2', 'Clap', 'heart', '2', 'Cry']|일찍 일어나서 아침방송 해주길 ㅠㅠ heart2Clap heart2Cry heart2Clap heart2Cry
5|['이', '악물', '고', '욕', '하', '기', '어', 'ㅄ', '기', '~', '♥', '재미있', '게', '보아주', '세', '용', '고맙', '다', '냥', ':', '3']|이 악물고 욕하기 없기~♥ 재미있게 봐주세용 고맙다냥 :3
6|['어차피', '시험', '공부', '하', '아야', '하', '니까', '조', 'ㄴ', '버', '하', '아야지']|어차피 시험공부 해야하니까 존버해야지
7|['오늘', '엄청', '늦', '게', '일어나', '시', '겠', '지', 'ㅇ']|오늘 엄청 늦게일어나시겠징
8|['머하냐', 'ㅇ']|머하냥
9|['밥', '먹', '고', '힘', '내', '어서', '조', 'ㄴ', '버', '하', '아야지', 'heart', '2', 'EundolE']|밥먹고 힘내서 존버해야지 heart2EundolE
10|['새봄', '님', '야', '방', '을', 'ㅗ', '보니', '까', '눈', '진짜진짜', '크', '시', '네', 'ㄷㄷ']|새봄님 야방으로보니까 눈진짜진짜 크시네 ㄷㄷ
11|['소풍', '님', 'ㅇ', 'ㅗ', 'ㄴ', '?']|소풍님 온?
12|['조', 'ㄴ', '버', '승리', '?']|존버 승리?
13|['오늘', '생', '방안', '하', '아요', '?', '.']|오늘 생방안해요?.
14|['조', 'ㄴ', '버', '코', '이', 'ㄴ', '↑', '떡', '상']|존버코인 ↑ 떡상
15|['조', 'ㄴ', '버']|존버
16|['힝', '새봄', '추', '지치', '어요', 'ㅠ', 'ㅠ']|힝 새봄추 지쳐요 ㅠㅠ
17|['오', '아', '하루', '놓치', '어서', '4', '개월', '날리', 'ㄹ', '뻔', '하', '었', '다']|와 하루 놓쳐서 4개월 날릴뻔했다
18|['좋은 아침', '이', 'ㅂ니다', '.', '오늘', '도', '조', 'ㄴ', '버', 'heart', '2', 'Poop', '3', 'heart', '2', 'Poop']|좋은 아침입니다. 오늘도 존버 heart2Poop3 heart2Poop
19|['3', '일차', '롤', '스타', '방송', '시작', '하', '았', '네요', '.', '어제', '처럼', '현지', '야', '방', '잠깐', '하', '시', '려나']|3일차 롤스타 방송 시작했네요. 어제처럼 현지야방 잠깐 하시려나
20|['언제나', '조', 'ㄴ', '버', '~']|언제나 존버~
21|['나타나', '아', '주', '시', '어요', 'heart', '2', 'Cry']|나타나주세요 heart2Cry
22|['heart', '2', 'Sun', '그렇', '니깐', '기다리', '지', '말', '라구', '친절', '하', '게', '공지', '까지', '남기', '어', '주', '었', '잖아', '.', '.', '안보', 'ㄴ', '거', '야', '?', '우뿌뿌']|heart2Sun 그러니깐 기다리지 마라구 친절하게 공지까지 남겨줬잖아.. 안본거야? 우뿌뿌
23|['나닛??', '키', 'ㄴ', '다', '고용', '?', '?']|나닛?? 킨다고용??
24|['올스타', '시작', '하', '아서', '못', '하', '기', '실', '거', '같', '은', '데', 'ㅇ', '수', 'ㄱㅅ', 'ㅗ', '배', 'ㅇ', '소', 'ㅇ', '조', 'ㄴ', '버', '합니다']|올스타 시작해서 못키실거같은뎅 숙소뱅송 존버합니다
25|['새봄', '추가', '없', '으니깐', '꿀', '잠', '자', '았', '네']|새봄추가 없으니깐 꿀잠잤네
26|['일', '가', '았', '다가', '오', '아야지', '다시', '보기', '가', '있', '기', '를', 'heart', '2', 'Pray']|일 갔다가 와야지 다시보기가 있기를 heart2Pray
27|['와', '치', '님', '방송', '에', '새봄', '추', '나오', 'ㅁ']|와치님 방송에 새봄추 나옴
28|['정보', '까', 'ㅁ', '사', 'heart', '2', 'Cry', 'heart', '2', 'Cry']|정보 깜사 heart2Cry heart2Cry
29|['구글', '에서', '와', '하', '지', '조재걸', '...', '.', '이락', 'ㅗ', '치', '시', '면', '나오', '아', '이', '어']|구글에서 와치 조재걸.... 이라고 치시면 나와여
30|['cheer', '1', '아프리카', '티', '비', '에', '와', '하', '지', '검색', '하', '면', '라이브', '중', '에', '나오', '시', 'ㄴ']|cheer1 아프리카티비에 와치 검색하면 라이브중에 나오신
31|['정보', '냥', '이', '까', 'ㅁ', '사용']|정보냥이 깜사용
32|['아지', 'ㄱㄷ', 'ㅗ', '나오', 'ㅁ', '?']|아직도 나옴?
33|['와', '치', '님', '방송', '에서', '도', '와', '치', '님', '흑역사', '만들', '시', '는', '중']|와치님 방송에서도 와치님 흑역사 만드시는중
34|['cheer', '1', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', '도', '네', '를', '주', '시', '어요', '하', '고', '있', '네']|cheer1 ㅋㅋㅋㅋㅋㅋ 도네를 주세요 하고 있네
35|['바', 'ㅇㅈ', 'ㅗ', 'ㅇ', '소', 'ㅇ', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋ']|방종송 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
36|['저기', '서', '바', 'ㅇㅈ', 'ㅗ', 'ㅇ', '소', 'ㅇ', '을', '들', '을', '줄이', '야', 'heart', '2', 'Heart', '2']|저기서 방종송을 들을 줄이야 heart2Heart2
