|morphs|origin
0|['방학', '하', '았', '으니', 'ㄱㅊ']|방학했으니 ㄱㅊ
1|['재', 'ㅁ', '미', 'ㄴ', '이', '가', '뭐', '에', '요', '?', '?', '?']|잼민이가 뭐에요 ???
2|['재', 'ㅁ', '미', 'ㄴ', '이도', '학교', '가', '잖아']|잼민이도 학교가잖아
3|['학교', '가니', '까', 'ㄴ', '...', '...']|학교가니깐......
4|['학교', '가니', '까', 'ㄴ', '요']|학교가니깐요
5|['재', 'ㅁ', '민', '이', '는', '학교', '가', '아서', '놓', '는데', '왜', '싫', '어']|잼민이는 학교가서 노는데 왜 싫어
6|['재', 'ㅁ', '미', 'ㄴ', '아', '커서', '스트리머', '하자', '...']|잼민아 커서 스트리머 하자...
7|['방학', '아니', 'ㅁ', '?']|방학아님?
8|['독감', '걸리', '어서', '내일', '학교', '알', 'ㄴ', '간다', 'ㅇ', '>', '<']|독감걸려서 내일 학교 안간당><
9|['재', 'ㅁ', '미', 'ㄴ', '이도', '휴먼', '이', '야', '...']|잼민이도 휴먼이야...
10|['학교', '가니', '까', 'ㄴ', '싫', '지']|학교가니깐 싫지
11|['재', 'ㅁ', '민', '이', '들', '아', '직장', '하', 'ㄴ', '번', '갑', 'ㅗ', 'ㄹ래', '?']|잼민이들아 직장한번 가볼래?
12|['재', 'ㅁ', '미', 'ㄴ', '이', '...']|잼민이...
13|['재', 'ㅁ', '미', 'ㄴ', '아', '학교', '가', '라']|잼민아 학교가라
14|['학교', '가자', 'ㄴ', '어']|학교가잔어
15|['싫', '기', 'ㄴ', '싫', '겠', '지']|싫긴싫겠지
16|['재', 'ㅁ', '미', 'ㄴ', '아']|잼민아
17|['재', 'ㅁ', '미', 'ㄴ', '이', 'ㅋㅋ', 'ㅋㅋ']|잼민잌ㅋㅋㅋ
18|['재', '므', 'ㅡㅡ', 'ㅡㅡ', '미', 'ㄴ']|잼ㅡㅡㅡㅡㅡ민
19|['요새', '초등학교', '방학', '1월', '중수', 'ㄴ', '임']|요새 초등학교 방학 1월중순임
20|['우리', '국민학교', '다니', 'ㄹ', '때', '도', '싫어하', '았', '다']|우리 국민학교 다닐때도 싫어했다
21|['재', 'ㅁ', '미', 'ㄴ', '아', '노잼', '이야']|잼민아 노잼이야
22|['님', '도', '학생', '시절', '월', '요', 'ㄹ', '싫', '었', '으면서']|님도 학생시절 월욜 싫었으면서
23|['종가', 'ㅇ', '해서', '안', '싫', '다']|종강해서 안싫다
24|['우리', 'ㄴ', '방학', '31', '일', '이', 'ㅂ니다', '!']|우린 방학 31일입니다!
25|['재', 'ㅁ', '미', 'ㄴ', '이도', '휴먼', '이야', '휴먼', '!']|잼민이도 휴먼이야 휴먼!
26|['독감', '걸리', '어서', '학교', '알', 'ㄴ', '간다', '개', '꿀']|독감 걸려서 학교 안간다 개꿀
27|['방학', '아지', 'ㄱ', '아니', '이', '라']|방학아직아니라
28|['안', '냐', '아', 'ㅇ']|안냐앙
29|['방학', '이', '31', '일', '이', 'ㄴ', '데', '수', '우', 'ㅇ', '...']|방학이 31일인데수웅...
30|['ㅋㅋ', '나', 'ㄴ', '오늘', '입대', '이', 'ㄴ데']|ㅋㅋ난 오늘 입대인데
31|['안', '냥', '냥', '이', 'ㅇ']|안냥냥잉
32|['우리', '복지관', '에', 'ㅇ', 'ㅗ', '는', '할배', '옷', '이랑', '똑같', '아', '.', '.', '오늘', '...', '뭐', '지']|우리 복지관에 오는 할배 옷이랑 똑같아..오늘...뭐지
33|['ㄱ', 'ㅗ', '3', '은', '방학', '이다', '냥', '~']|고3은 방학이다냥~
34|['ㄱ', 'ㅗ', '3', '이', '라', '학교', '안', '가지', 'ㄹ', 'ㅗ', 'ㅇ']|고3이라 학교 안가지롱
35|['치', '리', '이', 'ㄴ', '데', 'ㅇ', '.']|치리인뎅.
36|['이쁘', 'ㄴ', '냥', '이', '!', 'heart', '2', 'Heart', '2']|이쁜냥이! heart2Heart2
37|['ㄱ', 'ㅠ', 'ㄴ', '~', '~', '~', '형']|균~~~ 형
38|['라면', '마시', '게', '따', '아']|라면 마시게따
39|['이쁘', 'ㄴ', '대', '못', '생기', '엇', '네']|이쁜대 못생겻네
40|['균형', '이', 'ㅂ니다']|균형입니다
41|['ㄱ', 'ㅠ', '느', 'ㅡㅡ', 'ㅡㅡ', '형']|균ㅡㅡㅡㅡㅡ형
42|['a', '형', '독감', '이', 'ㄴ데', '힘들', '지', '는', '않', '고', '학교', '안', '가도', '되', '서', '오히려', '편안']|a형 독감인데 힘들지는 않고 학교안가도 되서 오히려 편안
43|['ㄱ', 'ㅠ', '느', '형']|균ㅡ형
44|['또', '터지', '었', '네']|또 터졌네
45|['이쁘', 'ㄴ', '데', '이', '어', 'heart', '2', 'Heart', '2', 'heart', '2', 'Heart', '2']|이쁜데여 heart2Heart2 heart2Heart2
46|['안', '되', '어']|안돼
47|['터지', 'ㄴ다', '.', '.']|터진다..
48|['안', '터지', '었', '다']|안터졌다
49|['터지', '었', '나']|터졌나
50|['멈추', 'ㄴ다', '멈추', '어']|멈춘다 멈춰
51|['살아나', '았', '다']|살아났다
52|['또', '시작', '되', '었', '찌']|또 시작됐찌
53|['또', '시작', '하', 'ㄴ다']|또시작한다
54|['멈추', 'ㄴ', '줄', '알', '았', '네', '...']|멈춘줄 알았네...
55|['아직', '이', 'ㄴ데요']|아직인데요
