|morphs|origin
0|['누나', '너무', '예쁘', '어요', '!']|누나 너무 예뻐요!
1|['그냥', '거래', '하', '시', '어요', 'ㅋㅋ']|그냥 거래하세요 ㅋㅋ
2|['그냥', '그것', '같', '은데']|그냥 그거같은데
3|['모', '코코', '이미', '하', '아서']|모코코 이미 해서
4|['받', '는', '사람', '이', 'ㄴ데']|받는사람인데
5|['특급', '우편', '으로', '보내', '시', '어요']|특급우편으로 보내세요
6|['뭐', '하나', '하', '았', '다', ',', 'ㅋㅋ']|뭐하나 했다,ㅋㅋ
7|['장문', '배', 'ㄴ']|장문 밴
8|['나', '도', '가끔', '남', '한테', '도', '무료', '로', '데', 'ㄹ', 'ㄱ', 'ㅗ', '가', '는', '딩', 'ㅋㅋ']|나도 가끔남한테도 무료로 델고가는딩ㅋㅋ
9|['배', '마', '를', '이', 'ㄴ', '파라', 'ㄱ', 'ㅗ', '부르', '는', 'ㅇ', 'ㅠ', '저', '이', 'ㅂ니다']|배마를 인파라고 부르는 유저 입니다
10|['배리', 'ㄴ', '이', '이', 'ㅂ니다']|배린이입니다
11|['행운', '의', '편지', '이', 'ㄴ가']|행운의 편지인가
12|['장문', '충', '배', 'ㄴ', '이', 'ㅂ니다']|장문충 밴입니다
13|['자', 'ㅇ', '문배', 'ㄴ', '각']|장문밴각
14|['너', '무장', '문', '이', 'ㄴ데', 'ㅋㅋㅋ']|너무장문인데 ㅋㅋㅋ
15|['이', '편지', '는', '행운', '의', '편지', '로', '7', '번', '전달', '하', '아야', '되', 'ㅂ니다', '.']|이 편지는 행운의 편지로 7번 전달 해야됩니다.
16|['서버', '1', '드', 'ㅇㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|서버1등ㅋㅋㅋㅋㅋㅋㅋ
17|['장문', '에바', 'ㄴ', '데', 'ㅋㅋㅋ']|장문 에반데 ㅋㅋㅋ
18|['받', '는', '사람', '은', '다른', '사람', '에게', '전달', '하', '아야', '합니다']|받는 사람은 다른 사람에게 전달해야 합니다
19|['회사', '냐', 'ㄱ', 'ㅗ', 'ㅋㅋ', 'ㅋㅋ']|회사냐고 ㅋㅋㅋㅋ
20|['머', '하', '어요', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|머해요 ㅋㅋㅋㅋㅋㅋ
21|['영업', '하', 'ㅁ', '?']|영업함?
22|['나폴레옹', '수면', '법', '하', '아도', '무리', 'ㅋㅋㅋ']|나폴레옹수면법해도 무리 ㅋㅋㅋ
23|['업무', '용', '이메일', '이', 'ㄴ데', '?']|업무용 이메일인데?
24|['루페온', '1', '위쪽', '사람', '들', '2', '일', '에', '4', '시간', '씨', 'ㄱ', '작', 'ㅗ', '겜한다는데']|루페온 1위쪽 사람들 2일에 4시간씩자고 겜한다는데
25|['진심', '을', '다', '하', '았', '다', 'ㅋㅋ', 'ㅋㅋ']|진심을 다했다 ㅋㅋㅋㅋ
26|['짬', '처리', '하', 'ㄴ다']|짬처리한다
27|['장미', '놓', '고', '가', 'ㅂ시다']|장미 놓고 갑시다
28|['몇', '장', '이', 'ㄴ데요', '?']|몇장인데요 ?
29|['김밥', '한', '줄', '놓', '고', '가', 'ㅂ니다']|김밥 한줄 놓고갑니다
30|['밥', '들', '시', '면서', '하', '세', '요', '^^']|밥 드시면서 하세요^^
31|['싸이월드', '개', 'ㅁ', '성', '이', 'ㄴ가요', '?']|싸이월드 갬성인가요?
32|['5', '장이', '면', '되', 'ㅁ']|5장이면됨
33|['59', '오', '았', '는가']|59왔는가
34|['돈', '을', '못', '주', '어서', '안달', '이야', 'ㅎㄷㄷ']|돈을 못줘서 안달이야 ㅎㄷㄷ
35|['이것', '이', '키우', '어다']|이것이 키워다
36|['cheer', '100', '특급', '우편', '으로', '안', '보내', '어서', '우편함', '까지', '가야되겟네']|cheer100 특급우편으로 안보내서 우편함까지 가야되겟네
37|['회', 'ㄴ', '님', '덜', '..', '로', '아', '이제', '시작', '하', '았', '는디', '마리', '상점', '에서', '아크라', 'ㅇ', '카', '던', '만', '사면', '되', 'ㅁ', '이', '니까', '...', '?']|횐님덜.. 로아 이제 시작했는디 마리상점에서 아크랑 카던만 사면 됨니까 ...?
38|['카', '던', '도', '안', '사도', '되', 'ㅁ']|카던도 안사도됨
39|['카', '던', '사지', '마', '세', '이', '어']|카던 사지마세여
40|['아크', '위주', '로', '사', '시', '어요']|아크위주로 사세요
41|['이', 'ㄴ', '파라', 'ㄱ', 'ㅗ', '하', '시', '었', '어요', '?']|인파라고 하셨어요?
42|['배', '마라', '구', '이', '어', '!']|배마라구여!
43|['인파', '가', '입', '에서', '언제', '떨어지', 'ㄹ', '까']|인파가 입에서 언제 떨어질까
44|['배', '마라', '이', '구요', '배', '마']|배마라구요 배마
45|['자꾸', '이', 'ㄴ', '파래', 'ㅋㅋㅋ']|자꾸 인파래 ㅋㅋㅋ
46|['카', '던', '은', '알', 'ㄴ', '사두', '괜찮', '음']|카던은 안사두괜찮음
47|['이', 'ㄴ', '파시', '이', '구나', '~']|인파시구나~
48|['마음속', '에', 'ㄴ', '인파', '뿐', '이', '네']|마음속엔 인파뿐이네
49|['카', '던', '은', '사두', '는', '게', '좋', '기', 'ㄴ', '하', 'ㅁ']|카던은 사두는게 좋긴함
50|['서럽', 'ㄴ', '배', '마', '말', '만', '하', '면', '이', 'ㄴ', '파래', 'ㅋㅋ']|서러운 배마 말만하면 인파래 ㅋㅋ
51|['아슬아슬', '하', '았', '다']|아슬아슬했다
52|['카', '던', '하', '는', '게', '재밌', '으면', '하나', '살', '시', '구']|카던 하는게 재밌으면 하나 사시구
53|['인파', '키우시', '는', '게', '어떻', '어요', 'ㅋㅋ']|인파키우시는게어때요 ㅋㅋ
54|['옷', '살', '시', '었', '구나', 'cocochanHhhh']|옷 사셨구나 cocochanHhhh
55|['일일', '패', 'ㄱㄷ', 'ㅗ', '사세', '이', '어']|일일팩도 사세여
56|['카', '던', '이', '템', '좋', '은', '거', '잘', '주', 'ㄴ다고', '하', '지', '않', '았', '나', '용', '?']|카던이 템 좋은거 잘준다고 하지않았나용?
57|['어제', '키우', 'ㄴ', '게', '지금', '저것', '이', '라고', '?']|어제 키운게 지금 저거라고?
58|['배', '말', '는', '또', '언제', '키우시', 'ㄴ', '거지', 'ㄷㄷ']|배마는 또 언제 키우신거지 ㄷㄷ
59|['물약', '선택', '상자', '를', '알', 'ㄴ', '사고']|물약 선택 상자를 안사고
60|['마리', '지금', '시간', '개똥', '이', 'ㅁ']|마리 지금시간 개똥임
61|['ㄲ', 'ㅗ', 'ㄱ', '사', '아야', '하', 'ㅁ']|꼭사야함
62|['일일', '팩', '을', '사', '아야죠']|일일팩을 사야죠
63|['일일', '팩', '은', '맨날', '사세', '이', '어']|일일팩은 맨날 사세여
64|['오늘', '마리', '는', '거르', 'ㄴ다']|오늘 마리는 거른다
65|['아르카', '나', '겨우', '만', '랩', '찍', '고', '힘들', '어서', '배', '마', '잠깐', '하', '아서', '재미있', '는데', '이', '젠', '만', '랩', '찍', '을', '힘', '이', '없', '어요', 'cocochanYesyy', 'cocochanYesyy']|아르카나 겨우 만랩 찍고 힘들어서 배마 잠깐해서 재미있는데 이젠 만랩 찍을 힘이 없어요 cocochanYesyy cocochanYesyy
66|['포', '션', '그것', '하나', '40', '골', '짜리', '이', 'ㅁ']|포션 그거 하나 40골짜리임
67|['일일', '팩', '은', '매일', '팔', '나요', '?']|일일팩은 매일 파나요?
68|['만렙', '찍', '기', '힘들', 'ㅁ', 'ㅋㅋㅋ']|만렙찍기힘듬 ㅋㅋㅋ
69|['님', '들', '근데', '100', '크리스탈', '이', '현금', '으로', '얼마', '정도', '라고', '보', '아야', '되', '요', '?']|님들 근데 100크리스탈이 현금으로 얼마정도 라고 봐야되요?
70|['네', 'ㅇ']|넹
71|['네', 'ㅇ', '매일', '팔', '아', '이', '어']|넹 매일팔아여
