|morphs|origin
189|['마이크', '작', '다구', '요', 'ㅈㅅ', '하', 'ㄴ데', 'ㅡㅡ']|마이크 작다구요 ㅈㅅ 한데 ㅡㅡ
190|['볼륨', '업', '좀', '하', '아', '주', '시', '어요']|볼륨업좀해주세요
191|['소리', '키우', '어']|소리키워
192|['안', '들리', '어', 'ㅠ', 'ㅠ', 'ㅠ']|안들려 ㅠㅠㅠ
193|['안', '자', '았', '자', '나', '요', 'ㅡㅡ']|안잤자나요 ㅡㅡ
194|['안', '들리', '어', 'ㅡㅡ']|안들려 ㅡㅡ
195|['진짜', '안', '들리', '는데', '뭐', '이', '라고', '?']|진짜 안들리는데 뭐라고?
196|['효', '니야', '병원', '은', '잘', '갓', '따', '왔어', 'ㅇ', '?']|효니야 병원은 잘 갓따왔엉?
197|['뭘', '죄송', '하', '아', '맨날', '늦', '는데']|뭘 죄송해 맨날 늦는데
198|['안', '들리', 'ㄴ다구', '요']|안들린다구요
199|['효', '니야', '소', '리좀', '키우', '어']|효니야 소리좀 키워
200|['이', '게', '그', 'ASMR', '인가', '하', '는', '그', '거', 'ㄴ', '가요']|이게 그 ASMR인가 하는 그건가요
201|['마이크', '키우', '어라']|마이크 키워라
202|['저기', '소리', '가', '안', '들리', '어', '이', '어']|저기 소리가 안들려여
203|['알리', 'ㅁ', '음', '너무', '크', '어']|알림음 너무 커
204|['작', '아', '이', '어']|작아여
205|['안', '들리', 'ㄴ다구']|안들린다구
206|['마이크', '가', '작', '은', '걸', 'ㄴ지', '알람', '이', '크', 'ㄴ', '거', 'ㄴ', '지']|마이크가 작은건지 알람이 큰건지
207|['들리', '기', 'ㄴ', '들리', '는데', '.', '.']|들리긴 들리는데..
208|['오', '아', '!', '100', '미터', '밖', 'asmr']|와! 100미터 밖 asmr
209|['5', '배', '는', '더', '키우', '어야', '하', 'ㅁ']|5배는 더키워야함
210|['좀', '낮추', '어', '보', '아']|좀 낮춰봐
211|['도넛', '방석', '사', '았', '어', '효', '니야', '?']|도넛 방석 샀어 효니야?
212|['무', '조', '거', 'ㄴ', '말', '아', '이', '크', '키', '워']|무 조 건 마 이 크 키 워
213|['asmr', '방송', '이', 'ㄴ가']|asmr 방송인가
214|['5', '배', '까', '진', '아니', 'ㄱ', 'ㅗ']|5배까진아니고
215|['더', '올리', '어']|더 올려
216|['훨씬', '크', '게', '하', '아야', '하', '아']|훨씬 크게해야해
217|['하나', '도', '안', '들리', '어']|하나도 안들려
218|['레오', '가', '건드리', '었', '네']|레오가 건드렸네
219|['새롭', 'ㄴ', '컨텐츠']|새로운 컨텐츠
220|['다른', '마이크', '키', 'ㄴ', '거', '아니', 'ㅁ', '?']|다른마이크 킨거아님?
221|['안', '올라가', '아', 'ㅋㅋ', 'ㅋㅋ']|안올라가 ㅋㅋㅋㅋ
222|['소리', '캐', 'ㅁ', '마이크로', '들어가', '는', '거', '아니', '에요', '?']|소리 캠마이크로 들어가는거 아니에요?
223|['어어', '엄청', '작', '게', '들리', 'ㅁ']|어어엄청 작게 들림
224|['하나', '도', '안', '들리', '어', 'ㅋㅋ', 'ㅋㅋ']|하나도 안들려 ㅋㅋㅋㅋ
225|['목', '소', '리', '가', '아', '작', '다']|목 소 리 가 작 다
226|['아프', 'ㄴ', '효', '이', '니', 'ㅜㅜ']|아픈 효니 ㅜㅜ
227|['마이크', '가', '넘', '모자', 'ㄱ', '아']|마이크가 넘모작아
228|['더', '올리', '어요']|더 올려요
229|['효', '니야', '그', '옷', '잘', '어울리', 'ㄴ다']|효니야 그옷잘어울린다
230|['소리', '한참', '키우', '어야', '하', '아']|소리 한참 키워야해
231|['마이크', '키우', 'ㄴ', '거', '이', 'ㅁ', '?', '소리', '도', '그대로', '이', 'ㄴ데']|마이크 키운거임? 소리도 그대로인데
232|['ㅇ', 'ㅗ', 'ㅇ', 'ㅗ']|오오
233|['ㅇ', 'ㅗ']|오
234|['안녕하세요', '생일', '이', 'ㄴ', '데', '축하', '하', 'ㄴ다', '하', '아', '주', '어', '용']|안녕하세요생일인데축하한다해줘용
235|['조금', '커지', 'ㅁ']|조금 커짐
236|['마이크', '켜', '었', '음', '?']|마이크 켰음?
237|['3', '배', '는', '키우', '어야', '하', 'ㅁ']|3배는 키워야함
238|['이것', '지', '!']|이거지!
239|['조금', '돌아오', '았', '다']|조금 돌아왔다
240|['쪼', 'ㅁ', '만', '더']|쫌만더
241|['더', '커지', '어야', '하', 'ㅁ']|더 커져야함
242|['이정', '도면', '되', 'ㄴ다']|이정도면 된다
243|['좀', '커지', 'ㅁ']|좀 커짐
244|['되', '었', '다']|됐다
245|['조금', '만', '더', '켜', '어', '주', '셈']|조금만 더 켜주셈
246|['아아', 'ㅇ']|아앙
247|['알리', 'ㅁ', '이', '너무', '크', 'ㄴ', '것', '같', '아요']|알림이 너무 큰것 같아요
248|['더', '키우', '어']|더 키워
249|['되', '엇', '다', '효', '니야', 'ㅇ']|됏다 효니양
250|['가', '아', '웃기', '네', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|가웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
251|['알리', 'ㅁ', '음', '에', '비하', '아서', '목소리', '가', '작', '은', '디']|알림음에 비해서 목소리가 작은디
