|morphs|origin
0|['이것', '엘프', '음악가', '뽑', '으면', '못', '이기', 'ㄹ', '수', '가', '없', '어']|이거 엘프음악가 뽑으면 못이길 수가 없어
1|['떵9', '따', '효', '이', '니', '가', 'ㄴ다']|떵9 따효니간다
2|['월', '크', 'ㄹ', '인척', '하', '지', '말', '아', '시', '어요', '.', '원래', '월', '크', 'ㄹ', '이', 'ㄴ', '데']|월클인척 하지마세요. 원래 월클인데
3|['오', '아', '!']|와!
4|['아', '그렇', '네']|아 그러네
5|['수술', '을', '앞두', '고', '진지', '하', '아', '지', 'ㅁ']|수술을 앞두고 진지해짐
6|['승률', '뭐', '이', '어', 'ㄷㄷ']|승률 뭐여 ㄷㄷ
7|['아시아', '에서', '474', '번', '째', '로', '사기', '하', '지', '는', '남자']|아시아에서 474번째로 사기치는 남자
8|['폭', '려', 'ㄹ', '은', '두', '자리', 'ㄴ', '데']|폭렬은 두자린데
9|['저', '승률', '이면', '월', '크', 'ㄹ', '?']|저승률이면 월클?
10|['말리', '도적', '하', 'ㄹ', '때', '하수인', '지금', '처럼', '들어오', '면', '제일', '안', '좋', '은', '시나리오', '지', '어', '?']|말리도적할때 하수인 지금처럼 들어오면 제일 안좋은 시나리오져?
11|['측', '바', 'ㅇ', '이', '없', '다']|측방이 없다
12|['섬', '-', '과', 'ㅇ']|섬-광
13|['크리스마스', '폭', '려', 'ㄹ', '가차', '하', '았', '나요', '?']|크리스마스 폭렬 가차 했나요?
14|['오', '아', '섬광']|와 섬광
15|['측', '어', 'ㅄ', '찌', 'ㄴ']|측없찐
16|['이거', 'ㄹ', '잠깐', '을', '안', '빼', '네']|이걸 잠깐을 안빼네
17|['대체', '하', '시', '어요']|대체하세요
18|['오', '아', '냥', '적', '냥']|와 냥적냥
19|['말리고스', '는', '필수', '이', 'ㅁ']|말리고스는 필수임
20|['역겹', 'ㄴ', '카드', '이', 'ㅂ니다']|역겨운 카드입니다
21|['명', '전어', 'ㄴ', '제', '감', '?']|명전언제감?
22|['이거', 'ㄹ', '회피', '각', '을', '모', 'ㅅㅂ', 'ㅗ', '네']|이걸 회피각을 못보네
