|morphs|origin
0|['예능', '데', 'ㄱ', '에게', '지', '는', '게', '더', '역겹', 'ㅁ']|예능덱에게지는게더 역겨움
1|['시', '르', 'ㅡㅡ', 'ㅡㅡ', '력']|실ㅡㅡㅡㅡㅡ력
2|['1', '승', '하', '아', '놓', '고', '그런', '소리', '나오', 'ㅁ', '?']|1승 해놓고 그런 소리 나옴?
3|['지', 'ㄴ', '판', '만', '빼', '면', '100', '%', 'ㅇㅈ']|진판만 빼면 100% ㅇㅈ
4|['이', '데', 'ㄱ', '폭풍전야', '는', '안', '쓰', '나요']|이덱 폭풍전야는 안쓰나요
5|['호', 'ㅇ', '카', '콜', '라']|홍 카 콜 라
6|['본질', '을', '아', '시', '었', '으니까', '저렇', '게', '말씀', '하', '시', '죠']|본질을 아셨으니까 저렇게 말씀하시죠
7|['플', 'ㅗ', '브이', 'ㅂ니다']|프로브입니다
8|['멍청', '이', '시', '어요', '?']|멍청이세요?
9|['하', '슬', '는', '인생', '의', '축소판', '이', '다']|하스는 인생의 축소판이다
10|['운', '으로', '성공', '하', '시', 'ㄴ', '분', '이', '라']|운으로성공하신분이라
11|['그것', 'ㄴ', '당연', '하', 'ㄴ', '거', '아니', 'ㅁ', '?']|그건 당연한거아님?
12|['울', 'ㄴ', '빨', '로', '서울', '대감', '?']|운빨로 서울대감?
13|['인생', '교', '이', 'ㄱ', 'ㄷㄷ']|인생교익 ㄷㄷ
14|['효', '이', '니', '를', '보니', '납득', '되', '었', '다']|효니를 보니 납득되었다
15|['그것', '야', '너', '대회', '에서', '울', 'ㄴ', '빨', '로', '올라가', '았', '잖아']|그거야 너 대회에서 운빨로 올라갔잖아
16|['태어나', 'ㄹ', '때', '부터', '울', 'ㄴ', '빨', '이자', '너']|태어날때부터 운빨이자너
17|['슈', '래', 'ㄴ', '법', '이', '더', '아니', '모', '?']|슈랜법이 더 아니모?
18|['울', 'ㄴ', '빨', '로', '마세라티', 'ㄷㄷ']|운빨로 마세라티 ㄷㄷ
19|['하인', '추', 'ㄱ', 'ㄷㄷ']|하인축 ㄷㄷ
20|['따', '피셔', 'ㄹ', ')', '인생', '은', '노력', '이', '아니', '라', '울', 'ㄴ', '빨', '이다']|따피셜) 인생은 노력이 아니라 운빨이다
21|['태어나', 'ㄹ', '때', '부터', '울', 'ㄴ', '빨', '이', '지', '뭐']|태어날때부터 운빨이지 뭐
22|['오', '아', '띠', 'ㅇ', '언', '!']|와 띵언!
23|['따', '피셔', 'ㄹ', ')', '인생', '우', 'ㄴ', '빨']|따피셜) 인생운빨
24|['머리', '도', '타고나', '는', '거', '이', 'ㅁ', 'ㄹㅇ']|머리도 타고나는거임 ㄹㅇ
25|['그것', 'ㄴ', '맞', '지']|그건 맞지
26|['역시', '하스', '플', 'ㅗ']|역시 하스 프로
27|['따', '피셔', 'ㄹ', ')', '인생', '은', '하스']|따피셜) 인생은 하스
28|['노력', '은화', 'ㄱ', '률', '을', '높이', 'ㄹ', '뿐']|노력은확률을높일뿐
29|['띠', 'ㅇ', '언']|띵언
30|['대지의 힘', '각', '을', '왜', '보', '아']|대지의 힘 각을 왜봐
31|['너', '만', '그러', '어']|너만그래
32|['역시', '플', 'ㅗ']|역시 프로
33|['머리', '도', '금수', '저도', '울', 'ㄴ', '빨', '이', '지', 'ㅇㅇ']|머리도 금수저도 운빨이지 ㅇㅇ
34|['여기', '서', '게임', '이', '결정', '나', '았', '다']|여기서 게임이 결정났다
35|['그치만', '그냥', '유행', '이', '라서', '만들', '었', '는데', '유행', '끝나', 'ㅁ']|그치만 그냥 유행이라서 만들었는데 유행끝남
