|morphs|origin
0|['이', '게', '데', 'ㄱ', '이', '지']|이게 덱이지
1|['노루', '약하', '아', '.', '.']|노루약해..
2|['오', '아']|와
3|['오', '아', '더럽...']|와 더럽...
4|['오', '아', '.', '.']|와..
5|['크', '플', 'ㅗ', '다']|크 프로다
6|['ㅇ', 'ㅗ']|오
7|['오', '아', '개ㅓ멋있어', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|와 개ㅓ멋있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
8|['여ㅑㄱ시', '효', '이', '니', '가', 'OTK', '는', '잘', '하', '아']|여ㅑㄱ시 효니가 OTK는잘해
9|['이', '게', '벽', '데', 'ㄱ', '이', '지']|이게 벽덱이지
10|['디', 'ㄹ', '진짜', '개쌔네', 'ㅋㅋㅋ']|딜진짜 개쌔네 ㅋㅋㅋ
11|['노루', '너무', '약하', '아']|노루너무약해
12|['오', '아', '따', '아', '만']|와 따만
13|['오', '아', '데', 'ㄱ', '진짜']|와 덱 진짜
14|['역시', '효', '이', '니', '가', '계산', '은', '잘', '하', '아']|역시 효니가 계산은 잘해
15|['디', 'ㄹ', '량', '좀', '심', '하다']|딜량 좀 심하다
16|['이', '게', '데', 'ㄱ', '이다']|이게 덱이다
17|['뭐', '하', 'ㄴ', '거', '이', 'ㅁ', '?']|뭐한거임?
18|['미치', '었', '다']|미쳤다
19|['따', '아', '-', '만']|따-만
20|['이', '게', '게임', '이', '냐', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ', 'ㅋㅋ']|이게 게임이냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
21|['ㄴ', 'ㅗ', '루', '상', '향', '하', '아']|노 루 상 향 해
22|['진짜', '생각', '못하', 'ㄴ다', '이', '데', 'ㄱ', '은']|진짜 생각 못한다 이덱은
23|['9', '턴키', 'ㄹ']|9턴킬
24|['이', '데', 'ㄱ', '.', '.', '1', '티어', '다']|이덱.. 1티어다
25|['노루', '약하', '아요', 'ㅠ', 'ㅠ', 'ㅠ', 'ㅠ']|노루 약해요 ㅠㅠㅠㅠ
26|['노루', '약하', '아요']|노루 약해요
27|['따', '아', '만']|따만
28|['오', '아', '겁나쎄']|와 겁나쎄
29|['뽕', '에', '취하', 'ㄴ다']|뽕에 취한다
30|['이', '데', 'ㄱ', '따', '효', '이', '니', '오리지널', '?']|이 덱 따효니 오리지널?
31|['ㄴ', 'ㅗ', '루', '약', '하', '아']|노 루 약 해
32|['개', '사기', '데', 'ㄱ', '이야', '리얼', '루']|개사기덱이야 리얼루
33|['이', '게', '키', 'ㄹ', '각', '남', '?', '?', '?', '?']|이게킬각남????
34|['ㅇ', 'ㅗ', '진다']|오진다
35|['따', '아', 'ㅡ만']|따 ㅡ만
