time,cnt_chat,cnt_ㅋ,cnt_ㄵ,cnt_오,cnt_와,cnt_유하,cnt_ㄷㄷ,validation
2018-12-12 00:32:22,2,0,0,0,0,0,0,0
2018-12-12 00:32:23,2,0,0,0,0,0,0,0
2018-12-12 00:32:24,3,0,0,0,0,0,0,0
2018-12-12 00:32:25,4,16,0,0,0,0,0,0
2018-12-12 00:32:26,4,0,0,0,0,0,0,0
2018-12-12 00:32:27,5,18,0,0,0,0,0,0
2018-12-12 00:32:28,6,34,0,0,1,0,0,0
2018-12-12 00:32:30,2,0,0,0,0,0,0,0
2018-12-12 00:32:31,3,0,0,0,0,0,0,0
2018-12-12 00:32:32,3,0,0,0,0,0,0,0
2018-12-12 00:32:33,4,0,0,1,1,0,1,0
2018-12-12 00:32:34,3,10,0,0,0,0,0,0
2018-12-12 00:32:35,2,0,0,0,0,0,0,0
2018-12-12 00:32:36,1,0,0,0,0,0,0,0
2018-12-12 00:32:37,2,17,0,0,0,0,0,0
2018-12-12 00:32:38,1,23,0,0,0,0,0,0
2018-12-12 00:32:39,1,0,0,0,0,0,0,0
2018-12-12 00:32:40,2,0,0,0,0,0,0,0
2018-12-12 00:32:41,1,0,0,0,0,0,0,0
2018-12-12 00:32:42,1,0,0,0,0,0,0,0
2018-12-12 00:32:44,1,4,0,0,0,0,0,0
2018-12-12 00:32:46,2,0,0,0,0,0,0,0
2018-12-12 00:32:47,3,0,0,0,1,0,0,0
2018-12-12 00:32:48,2,0,0,0,0,0,0,0
2018-12-12 00:32:50,2,0,0,0,0,0,0,0
2018-12-12 00:32:51,4,0,0,0,0,0,0,0
2018-12-12 00:32:53,1,0,0,0,0,0,0,0
2018-12-12 00:32:55,4,24,0,0,0,0,0,0
2018-12-12 00:32:56,6,5,0,0,0,0,0,0
2018-12-12 00:32:57,2,3,0,0,0,0,0,0
2018-12-12 00:32:58,2,11,0,0,0,0,1,0
2018-12-12 00:32:59,2,0,0,0,0,0,0,0
2018-12-12 00:33:00,1,0,0,0,0,0,0,0
2018-12-12 00:33:01,1,0,0,0,0,0,0,0
2018-12-12 00:33:02,1,0,0,0,0,0,0,0
2018-12-12 00:33:03,1,0,0,0,1,0,0,0
2018-12-12 00:33:04,1,0,0,0,0,0,0,0
2018-12-12 00:33:05,5,0,0,0,0,0,0,0
2018-12-12 00:33:06,3,0,0,0,1,0,0,0
2018-12-12 00:33:07,3,0,0,0,0,0,0,0
2018-12-12 00:33:08,5,2,0,1,0,0,0,0
2018-12-12 00:33:10,5,0,0,1,0,0,0,0
2018-12-12 00:33:11,3,6,0,0,0,0,0,0
2018-12-12 00:33:12,3,0,0,1,0,0,0,0
2018-12-12 00:33:13,5,29,0,0,0,0,0,0
2018-12-12 00:33:14,2,0,0,0,0,0,0,0
2018-12-12 00:33:15,5,12,0,0,0,0,0,0
2018-12-12 00:33:16,4,5,0,0,0,0,0,0
2018-12-12 00:33:17,3,0,0,0,0,0,0,0
2018-12-12 00:33:18,3,14,0,0,0,0,0,0
2018-12-12 00:33:19,9,21,0,0,0,0,0,0
2018-12-12 00:33:20,6,7,0,0,0,0,0,0
2018-12-12 00:33:21,7,14,0,1,0,0,1,0
2018-12-12 00:33:22,7,0,0,0,0,0,0,0
2018-12-12 00:33:23,5,0,0,0,0,0,0,0
2018-12-12 00:33:24,2,0,0,0,0,0,0,0
2018-12-12 00:33:25,6,12,0,0,0,0,1,0
2018-12-12 00:33:26,9,0,0,0,0,0,1,0
2018-12-12 00:33:27,4,0,0,0,0,0,1,0
2018-12-12 00:33:28,8,29,0,0,0,0,0,0
2018-12-12 00:33:30,5,9,0,0,0,0,0,0
2018-12-12 00:33:31,6,5,0,0,0,0,1,0
2018-12-12 00:33:32,4,0,0,0,0,0,0,0
2018-12-12 00:33:33,4,0,0,0,0,0,1,0
2018-12-12 00:33:34,5,0,0,0,0,0,1,0
2018-12-12 00:33:35,2,0,0,0,0,0,0,0
2018-12-12 00:33:36,3,3,0,0,0,0,0,0
2018-12-12 00:33:37,2,0,0,0,0,0,0,0
2018-12-12 00:33:41,4,0,0,0,0,0,1,0
2018-12-12 00:33:42,1,0,0,0,0,0,0,0
2018-12-12 00:33:43,1,0,0,0,0,0,0,0
2018-12-12 00:33:45,1,0,0,0,0,0,0,0
2018-12-12 00:33:47,1,0,0,0,0,0,0,0
2018-12-12 00:33:48,5,3,0,0,0,0,0,0
2018-12-12 00:33:49,1,0,0,0,0,0,0,0
2018-12-12 00:33:53,2,3,0,0,0,0,0,0
2018-12-12 00:33:55,2,10,0,0,0,0,0,0
2018-12-12 00:33:56,1,1,0,0,0,0,0,0
2018-12-12 00:33:58,1,2,0,0,0,0,0,0
2018-12-12 00:34:01,2,0,0,0,0,0,0,0
2018-12-12 00:34:02,1,0,0,0,0,0,0,0
2018-12-12 00:34:06,2,0,0,0,0,0,0,0
2018-12-12 00:34:07,1,0,0,0,0,0,0,0
2018-12-12 00:34:08,1,0,0,0,0,0,0,0
2018-12-12 00:34:11,1,0,0,0,0,0,0,0
2018-12-12 00:34:12,2,0,0,0,0,0,0,0
2018-12-12 00:34:14,1,0,0,1,0,0,0,0
2018-12-12 00:34:15,1,0,0,0,0,0,0,0
2018-12-12 00:34:17,1,0,0,0,0,0,0,0
2018-12-12 00:34:19,4,4,0,0,0,0,0,0
2018-12-12 00:34:20,3,44,0,0,0,0,0,0
2018-12-12 00:34:21,5,6,0,0,0,0,0,0
2018-12-12 00:34:22,1,15,0,0,0,0,0,0
2018-12-12 00:34:23,4,31,0,0,0,0,0,0
2018-12-12 00:34:24,3,21,0,1,0,0,0,0
2018-12-12 00:34:25,5,42,0,0,0,0,1,0
2018-12-12 00:34:26,2,9,0,0,0,0,0,0
2018-12-12 00:34:27,4,27,0,0,0,0,0,0
2018-12-12 00:34:28,1,0,0,0,0,0,0,0
2018-12-12 00:34:29,3,10,0,0,0,0,1,0
2018-12-12 00:34:30,5,5,0,1,0,0,0,0
2018-12-12 00:34:31,3,0,0,0,0,0,0,0
2018-12-12 00:34:33,2,0,0,0,0,0,0,0
2018-12-12 00:34:35,3,8,0,0,0,0,0,0
2018-12-12 00:34:36,2,6,0,0,0,0,0,0
2018-12-12 00:34:37,3,2,0,0,0,0,0,0
2018-12-12 00:34:38,3,6,0,0,0,0,0,0
2018-12-12 00:34:40,1,4,0,0,0,0,0,0
2018-12-12 00:34:41,1,0,0,0,0,0,0,0
2018-12-12 00:34:42,2,0,0,0,0,0,0,0
2018-12-12 00:34:43,2,0,0,0,0,0,0,0
2018-12-12 00:34:45,1,0,0,0,0,0,0,0
2018-12-12 00:34:46,1,0,0,0,0,0,0,0
2018-12-12 00:34:47,1,0,0,0,0,0,0,0
2018-12-12 00:34:48,2,16,0,0,0,0,0,0
2018-12-12 00:34:49,3,3,0,0,0,0,0,0
2018-12-12 00:34:50,3,14,0,0,0,0,0,0
2018-12-12 00:34:51,4,18,0,0,0,0,0,0
2018-12-12 00:34:52,1,0,0,0,0,0,0,0
2018-12-12 00:34:53,2,5,0,0,0,0,0,0
2018-12-12 00:34:54,1,0,0,0,0,0,1,0
2018-12-12 00:34:55,2,3,0,0,0,0,0,0
2018-12-12 00:34:58,1,0,0,0,0,0,1,0
2018-12-12 00:34:59,2,0,0,0,0,0,0,0
2018-12-12 00:35:01,1,0,0,0,0,0,0,0
2018-12-12 00:35:03,1,0,0,0,0,0,0,0
2018-12-12 00:35:05,2,0,0,0,0,0,0,0
2018-12-12 00:35:07,3,2,0,0,0,0,0,0
2018-12-12 00:35:08,2,2,0,1,0,0,0,0
2018-12-12 00:35:10,2,0,0,0,2,0,0,0
2018-12-12 00:35:11,2,2,0,1,0,0,0,0
2018-12-12 00:35:12,6,7,0,0,1,0,0,0
2018-12-12 00:35:13,3,0,0,0,0,0,0,0
2018-12-12 00:35:14,1,0,0,0,0,0,0,0
2018-12-12 00:35:15,1,0,0,0,0,0,0,0
2018-12-12 00:35:18,1,0,0,1,0,0,0,0
2018-12-12 00:35:19,2,0,0,1,0,0,0,0
2018-12-12 00:35:21,1,0,0,0,0,0,0,0
2018-12-12 00:35:23,1,0,0,0,0,0,0,0
2018-12-12 00:35:25,1,0,0,0,0,0,0,0
2018-12-12 00:35:26,1,7,0,0,1,0,0,0
2018-12-12 00:35:27,1,0,0,1,0,0,0,0
2018-12-12 00:35:29,2,3,0,0,0,0,0,0
2018-12-12 00:35:30,1,0,0,0,0,0,0,0
2018-12-12 00:35:34,2,0,0,0,0,0,0,0
2018-12-12 00:35:35,2,0,0,0,0,0,0,0
2018-12-12 00:35:36,1,0,0,0,0,0,0,0
2018-12-12 00:35:39,2,0,0,0,0,0,0,0
2018-12-12 00:35:40,1,0,0,0,0,0,0,0
2018-12-12 00:35:41,1,4,0,0,0,0,0,0
2018-12-12 00:35:42,1,0,0,0,0,0,0,0
2018-12-12 00:35:43,2,0,0,1,0,0,0,0
2018-12-12 00:35:44,1,0,0,0,0,0,0,0
2018-12-12 00:35:46,1,0,0,0,0,0,0,0
2018-12-12 00:35:48,1,10,0,0,0,0,0,0
2018-12-12 00:35:49,2,0,0,0,0,0,0,0
2018-12-12 00:35:50,1,0,0,0,0,0,0,0
2018-12-12 00:35:51,3,0,0,0,0,0,0,0
2018-12-12 00:35:52,1,0,0,0,0,0,0,0
2018-12-12 00:35:55,3,0,0,0,0,0,0,0
2018-12-12 00:35:56,3,0,0,0,0,0,1,0
2018-12-12 00:35:58,2,0,0,0,0,0,0,0
2018-12-12 00:35:59,1,0,0,0,0,0,0,0
2018-12-12 00:36:01,1,0,0,0,0,0,0,0
2018-12-12 00:36:02,1,0,0,1,0,0,0,0
2018-12-12 00:36:03,1,0,0,0,0,0,0,0
2018-12-12 00:36:04,1,0,0,0,0,0,0,0
2018-12-12 00:36:08,1,0,0,0,0,0,0,0
2018-12-12 00:36:10,1,0,0,0,0,0,0,0
2018-12-12 00:36:12,1,0,0,0,0,0,0,0
2018-12-12 00:36:13,2,0,0,0,0,0,0,0
2018-12-12 00:36:14,2,3,0,0,0,0,0,0
2018-12-12 00:36:15,1,10,0,0,0,0,0,0
2018-12-12 00:36:17,3,2,0,0,0,0,0,0
2018-12-12 00:36:19,1,0,0,0,0,0,0,0
2018-12-12 00:36:20,3,2,0,1,0,0,0,0
2018-12-12 00:36:23,2,0,0,0,0,0,0,0
2018-12-12 00:36:24,1,0,0,0,0,0,0,0
2018-12-12 00:36:27,1,0,0,0,0,0,0,0
2018-12-12 00:36:28,1,0,0,0,0,0,0,0
2018-12-12 00:36:31,1,0,0,0,0,0,0,0
2018-12-12 00:36:32,1,0,0,0,0,0,0,0
2018-12-12 00:36:35,1,0,0,1,0,0,0,0
2018-12-12 00:36:38,1,0,0,0,0,0,0,0
2018-12-12 00:36:39,1,0,0,0,1,0,0,0
2018-12-12 00:36:40,1,3,0,0,0,0,0,0
2018-12-12 00:36:41,1,0,0,0,0,0,0,0
2018-12-12 00:36:43,1,0,0,1,0,0,0,0
2018-12-12 00:36:44,1,0,0,1,0,0,0,0
2018-12-12 00:36:45,1,2,0,0,0,0,0,0
2018-12-12 00:36:46,1,0,0,0,0,0,0,0
2018-12-12 00:36:47,1,0,0,1,0,0,0,0
2018-12-12 00:36:48,1,0,0,0,0,0,0,0
2018-12-12 00:36:49,2,0,0,0,0,0,0,0
2018-12-12 00:36:51,2,0,0,0,0,0,0,0
2018-12-12 00:36:53,1,0,0,0,0,0,0,0
2018-12-12 00:36:55,3,3,0,0,0,0,0,0
2018-12-12 00:36:56,2,3,0,1,0,0,0,0
2018-12-12 00:36:57,3,6,0,0,0,0,0,0
2018-12-12 00:36:58,2,0,0,0,0,0,0,0
2018-12-12 00:36:59,1,0,0,0,0,0,0,0
2018-12-12 00:37:00,4,27,0,0,0,0,0,0
2018-12-12 00:37:01,1,0,0,0,0,0,0,0
2018-12-12 00:37:02,2,26,0,0,0,0,0,0
2018-12-12 00:37:03,3,7,0,0,0,0,0,0
2018-12-12 00:37:04,1,0,0,0,0,0,0,0
2018-12-12 00:37:05,2,0,0,0,0,0,0,0
2018-12-12 00:37:06,3,5,0,1,0,0,0,0
2018-12-12 00:37:07,2,0,0,0,0,0,0,0
2018-12-12 00:37:08,3,0,0,0,1,0,1,0
2018-12-12 00:37:11,1,0,0,0,0,0,0,0
2018-12-12 00:37:12,1,0,0,0,0,0,0,0
2018-12-12 00:37:13,1,0,0,0,0,0,0,0
2018-12-12 00:37:16,1,0,0,0,0,0,0,0
2018-12-12 00:37:17,1,0,0,0,0,0,0,0
2018-12-12 00:37:19,1,0,0,0,0,0,0,0
2018-12-12 00:37:20,4,0,0,1,0,0,0,0
2018-12-12 00:37:21,10,0,0,0,0,0,0,0
2018-12-12 00:37:22,8,0,0,2,0,0,0,0
2018-12-12 00:37:23,10,0,0,1,0,0,1,0
2018-12-12 00:37:24,6,0,0,0,1,0,0,0
2018-12-12 00:37:25,4,0,0,0,1,0,1,0
2018-12-12 00:37:26,2,0,0,0,0,0,0,0
2018-12-12 00:37:27,2,0,0,0,0,0,0,0
2018-12-12 00:37:28,3,0,0,0,0,0,0,0
2018-12-12 00:37:30,7,0,0,0,1,0,1,0
2018-12-12 00:37:32,2,0,0,0,0,0,0,0
2018-12-12 00:37:33,1,0,0,0,0,0,0,0
2018-12-12 00:37:35,4,3,0,1,0,0,1,0
2018-12-12 00:37:36,3,0,0,0,0,0,0,0
2018-12-12 00:37:37,1,0,0,0,0,0,0,0
2018-12-12 00:37:38,2,0,0,0,1,0,0,0
2018-12-12 00:37:41,2,0,0,0,0,0,0,0
2018-12-12 00:37:43,2,0,0,0,0,0,0,0
2018-12-12 00:37:44,2,3,0,0,0,0,0,0
2018-12-12 00:37:45,1,0,0,0,0,0,0,0
2018-12-12 00:37:46,1,0,0,0,0,0,0,0
2018-12-12 00:37:47,1,0,0,0,1,0,0,0
2018-12-12 00:37:48,1,2,0,0,0,0,0,0
2018-12-12 00:37:51,1,0,0,0,0,0,0,0
2018-12-12 00:37:53,2,0,0,0,0,0,0,0
2018-12-12 00:37:55,1,0,0,0,0,0,0,0
2018-12-12 00:37:56,4,14,0,0,1,0,0,0
2018-12-12 00:37:57,3,10,0,0,1,0,0,0
2018-12-12 00:37:59,1,3,0,0,0,0,0,0
2018-12-12 00:38:01,2,6,0,0,0,0,0,0
2018-12-12 00:38:04,1,0,0,1,0,0,0,0
2018-12-12 00:38:05,3,2,0,0,0,0,0,0
2018-12-12 00:38:06,4,2,0,0,0,0,0,0
2018-12-12 00:38:07,2,0,0,0,0,0,0,0
2018-12-12 00:38:08,1,0,0,0,0,0,0,0
2018-12-12 00:38:09,1,7,0,0,0,0,0,0
2018-12-12 00:38:10,1,0,0,0,1,0,0,0
2018-12-12 00:38:11,1,0,0,0,0,0,0,0
2018-12-12 00:38:12,1,1,0,0,1,0,0,0
2018-12-12 00:38:13,3,8,0,0,0,0,0,0
2018-12-12 00:38:14,2,6,0,0,0,0,0,0
2018-12-12 00:38:15,4,10,0,1,0,0,0,0
2018-12-12 00:38:16,2,0,0,1,0,0,0,0
2018-12-12 00:38:19,3,2,0,1,0,0,0,0
2018-12-12 00:38:20,2,0,0,0,0,0,0,0
2018-12-12 00:38:22,3,6,0,0,0,0,0,0
2018-12-12 00:38:24,3,0,0,0,0,0,0,0
2018-12-12 00:38:25,4,3,0,0,0,0,0,0
2018-12-12 00:38:26,2,0,0,2,0,0,0,0
2018-12-12 00:38:27,4,4,0,0,0,0,1,0
2018-12-12 00:38:28,3,8,0,0,0,0,0,0
2018-12-12 00:38:29,1,0,0,0,0,0,0,0
2018-12-12 00:38:30,1,12,0,0,0,0,0,0
2018-12-12 00:38:31,3,10,0,1,1,0,0,0
2018-12-12 00:38:32,1,0,0,0,0,0,0,0
2018-12-12 00:38:33,2,3,0,1,0,0,0,0
2018-12-12 00:38:34,1,2,0,0,0,0,0,0
2018-12-12 00:38:35,1,0,0,0,0,0,0,0
2018-12-12 00:38:36,3,2,0,1,0,0,0,0
2018-12-12 00:38:37,5,50,0,0,0,0,0,0
2018-12-12 00:38:40,4,5,0,0,1,0,0,0
2018-12-12 00:38:41,3,0,0,0,0,0,0,0
2018-12-12 00:38:42,2,0,0,0,1,0,0,0
2018-12-12 00:38:44,1,0,0,0,0,0,0,0
2018-12-12 00:38:45,4,2,0,0,0,0,0,0
2018-12-12 00:38:46,3,3,0,0,0,0,0,0
2018-12-12 00:38:48,1,0,0,0,0,0,0,0
2018-12-12 00:38:49,1,0,0,1,0,0,0,0
2018-12-12 00:38:50,1,0,0,0,0,0,0,0
2018-12-12 00:38:51,1,0,0,0,1,0,0,0
2018-12-12 00:38:52,1,5,0,0,0,0,0,0
2018-12-12 00:38:53,2,0,0,0,0,0,0,0
2018-12-12 00:38:54,3,0,0,0,0,0,0,0
2018-12-12 00:38:55,3,0,0,0,0,0,0,0
2018-12-12 00:38:56,1,0,0,0,0,0,0,0
2018-12-12 00:38:58,1,0,0,0,0,0,0,0
2018-12-12 00:38:59,3,7,0,0,0,0,0,0
2018-12-12 00:39:00,5,2,0,0,1,0,0,0
2018-12-12 00:39:01,2,2,0,0,0,0,0,0
2018-12-12 00:39:02,2,8,0,0,0,0,0,0
2018-12-12 00:39:03,3,0,0,0,1,0,0,0
2018-12-12 00:39:04,2,0,0,0,0,0,0,0
2018-12-12 00:39:07,3,10,0,0,0,0,0,0
2018-12-12 00:39:08,2,0,0,0,0,0,0,0
2018-12-12 00:39:09,6,2,0,0,0,0,0,0
2018-12-12 00:39:10,9,12,0,0,0,0,0,0
2018-12-12 00:39:11,2,0,0,0,0,0,0,0
2018-12-12 00:39:12,3,3,0,0,0,0,0,0
2018-12-12 00:39:13,2,36,0,0,0,0,0,0
2018-12-12 00:39:14,1,0,0,0,0,0,0,0
2018-12-12 00:39:15,1,16,0,0,0,0,0,0
2018-12-12 00:39:16,2,0,0,0,0,0,0,0
2018-12-12 00:39:17,2,0,0,0,0,0,0,0
2018-12-12 00:39:18,4,6,0,0,0,0,0,0
2018-12-12 00:39:19,3,7,0,0,0,0,0,0
2018-12-12 00:39:20,1,0,0,0,0,0,0,0
2018-12-12 00:39:22,1,0,0,0,0,0,0,0
2018-12-12 00:39:23,1,0,0,0,0,0,0,0
2018-12-12 00:39:24,1,0,0,1,0,0,0,0
2018-12-12 00:39:25,5,3,0,0,0,0,0,0
2018-12-12 00:39:27,3,5,0,0,0,0,0,0
2018-12-12 00:39:28,1,0,0,0,0,0,0,0
2018-12-12 00:39:29,2,0,0,0,0,0,0,0
2018-12-12 00:39:30,1,0,0,0,0,0,0,0
2018-12-12 00:39:32,2,0,0,0,0,0,0,0
2018-12-12 00:39:33,1,0,0,0,0,0,0,0
2018-12-12 00:39:34,1,3,0,0,0,0,0,0
2018-12-12 00:39:35,2,0,0,0,0,0,0,0
2018-12-12 00:39:37,3,11,0,0,0,0,0,0
2018-12-12 00:39:38,3,0,0,1,0,0,0,0
2018-12-12 00:39:39,2,0,0,0,0,0,0,0
2018-12-12 00:39:41,1,0,0,0,0,0,0,0
2018-12-12 00:39:42,1,0,0,0,0,0,0,0
2018-12-12 00:39:43,1,0,0,0,0,0,0,0
2018-12-12 00:39:44,1,0,0,0,0,0,0,0
2018-12-12 00:39:45,3,27,0,0,0,0,0,0
2018-12-12 00:39:46,2,6,0,0,0,0,0,0
2018-12-12 00:39:47,3,3,0,0,0,0,0,0
2018-12-12 00:39:48,2,11,0,0,0,0,0,0
2018-12-12 00:39:49,3,3,0,0,0,0,0,0
2018-12-12 00:39:50,2,0,0,0,0,0,0,0
2018-12-12 00:39:51,4,0,0,0,0,0,0,0
2018-12-12 00:39:52,2,2,0,0,0,0,0,0
2018-12-12 00:39:54,1,0,0,0,0,0,0,0
2018-12-12 00:39:55,2,4,0,1,0,0,0,0
2018-12-12 00:39:57,1,0,0,0,0,0,0,0
2018-12-12 00:39:58,2,0,0,0,0,0,0,0
2018-12-12 00:40:00,2,0,0,0,0,0,0,0
2018-12-12 00:40:01,1,0,0,0,0,0,0,0
2018-12-12 00:40:02,1,0,0,0,0,0,0,0
2018-12-12 00:40:03,3,0,0,0,1,0,0,0
2018-12-12 00:40:04,4,0,0,0,0,0,0,0
2018-12-12 00:40:05,1,0,0,0,0,0,0,0
2018-12-12 00:40:06,1,0,0,0,0,0,0,0
2018-12-12 00:40:07,1,0,0,0,0,0,0,0
2018-12-12 00:40:09,3,6,0,0,0,0,0,0
2018-12-12 00:40:10,2,15,0,0,0,0,0,0
2018-12-12 00:40:11,4,15,0,0,0,0,1,0
2018-12-12 00:40:12,1,20,0,0,0,0,0,0
2018-12-12 00:40:13,1,0,0,0,0,0,0,0
2018-12-12 00:40:14,2,0,0,0,0,0,0,0
2018-12-12 00:40:15,1,0,0,0,0,0,0,0
2018-12-12 00:40:16,2,0,0,0,0,0,0,0
2018-12-12 00:40:18,3,17,0,0,0,0,0,0
2018-12-12 00:40:19,1,0,0,0,0,0,0,0
2018-12-12 00:40:20,2,8,0,0,0,0,0,0
2018-12-12 00:40:21,1,0,0,0,0,0,0,0
2018-12-12 00:40:22,2,0,0,0,0,0,0,0
2018-12-12 00:40:23,3,7,0,0,1,0,1,0
2018-12-12 00:40:25,2,0,0,0,0,0,0,0
2018-12-12 00:40:26,1,0,0,0,0,0,0,0
2018-12-12 00:40:27,2,0,0,0,0,0,0,0
2018-12-12 00:40:29,1,0,0,0,0,0,0,0
2018-12-12 00:40:30,3,0,0,0,0,0,0,0
2018-12-12 00:40:31,2,3,0,0,0,0,0,0
2018-12-12 00:40:32,2,0,0,0,0,0,0,0
2018-12-12 00:40:33,2,4,0,0,0,0,0,0
2018-12-12 00:40:35,3,12,0,1,0,0,0,0
2018-12-12 00:40:36,1,0,0,0,0,0,0,0
2018-12-12 00:40:39,1,0,0,0,0,0,0,0
2018-12-12 00:40:40,1,0,0,0,0,0,0,0
2018-12-12 00:40:41,2,0,0,0,0,0,0,0
2018-12-12 00:40:42,2,13,0,1,0,0,0,0
2018-12-12 00:40:43,1,5,0,0,0,0,0,0
2018-12-12 00:40:44,1,2,0,0,0,0,0,0
2018-12-12 00:40:45,1,0,0,0,0,0,0,0
2018-12-12 00:40:48,1,0,0,0,0,0,0,0
2018-12-12 00:40:49,1,0,0,0,0,0,0,0
2018-12-12 00:40:50,1,0,0,0,0,0,0,0
2018-12-12 00:40:51,2,0,0,0,0,0,0,0
2018-12-12 00:40:53,1,2,0,0,0,0,0,0
2018-12-12 00:40:54,4,2,0,0,0,0,1,0
2018-12-12 00:40:55,6,5,0,0,0,0,0,0
2018-12-12 00:40:56,2,0,0,0,0,0,0,0
2018-12-12 00:40:57,6,0,0,0,0,0,0,0
2018-12-12 00:40:58,5,2,0,1,0,0,0,0
2018-12-12 00:40:59,3,14,0,0,0,0,0,0
2018-12-12 00:41:00,2,0,0,0,0,0,0,0
2018-12-12 00:41:01,2,0,0,0,0,0,0,0
2018-12-12 00:41:02,3,13,0,0,0,0,0,0
2018-12-12 00:41:03,4,0,0,0,0,0,0,0
2018-12-12 00:41:04,4,0,0,0,0,0,0,0
2018-12-12 00:41:05,3,5,0,0,0,0,0,0
2018-12-12 00:41:06,7,8,0,0,0,0,0,0
2018-12-12 00:41:07,5,6,0,0,0,0,0,0
2018-12-12 00:41:08,3,0,0,0,0,0,0,0
2018-12-12 00:41:09,5,0,0,0,0,0,0,0
2018-12-12 00:41:10,2,0,0,0,0,0,0,0
2018-12-12 00:41:11,4,0,0,2,0,0,0,0
2018-12-12 00:41:12,4,0,0,0,0,0,0,0
2018-12-12 00:41:13,4,5,0,0,1,0,0,0
2018-12-12 00:41:14,5,0,0,0,0,0,0,0
2018-12-12 00:41:15,3,0,0,0,0,0,0,0
2018-12-12 00:41:16,4,1,0,0,0,0,0,0
2018-12-12 00:41:17,4,0,0,0,0,0,0,0
2018-12-12 00:41:18,6,15,0,0,0,0,0,0
2018-12-12 00:41:19,3,0,0,0,0,0,0,0
2018-12-12 00:41:20,3,0,0,0,1,0,0,0
2018-12-12 00:41:21,3,0,0,0,0,0,0,0
2018-12-12 00:41:22,3,0,0,0,0,0,0,0
2018-12-12 00:41:23,2,0,0,0,0,0,0,0
2018-12-12 00:41:24,2,0,0,1,0,0,0,0
2018-12-12 00:41:25,4,0,0,0,0,0,0,0
2018-12-12 00:41:27,3,0,0,0,0,0,0,0
2018-12-12 00:41:28,2,0,0,0,0,0,0,0
2018-12-12 00:41:29,3,0,0,0,0,0,0,0
2018-12-12 00:41:30,3,0,0,0,0,0,0,0
2018-12-12 00:41:31,5,0,0,0,0,0,0,0
2018-12-12 00:41:32,5,0,0,0,0,0,0,0
2018-12-12 00:41:33,1,0,0,0,0,0,0,0
2018-12-12 00:41:34,2,0,0,0,0,0,0,0
2018-12-12 00:41:35,4,3,0,0,0,0,0,0
2018-12-12 00:41:36,1,0,0,0,0,0,0,0
2018-12-12 00:41:37,2,0,0,1,0,0,0,0
2018-12-12 00:41:38,4,0,0,0,0,0,0,0
2018-12-12 00:41:40,3,0,0,0,0,0,0,0
2018-12-12 00:41:41,5,0,0,0,0,0,0,0
2018-12-12 00:41:42,2,0,0,0,0,0,0,0
2018-12-12 00:41:43,4,4,0,0,0,0,0,0
2018-12-12 00:41:44,1,0,0,0,0,0,0,0
2018-12-12 00:41:45,4,0,0,0,0,0,0,0
2018-12-12 00:41:46,3,2,0,0,0,0,0,0
2018-12-12 00:41:47,3,0,0,0,0,0,0,0
2018-12-12 00:41:48,1,0,0,0,0,0,0,0
2018-12-12 00:41:49,1,0,0,0,0,0,0,0
2018-12-12 00:41:51,2,0,0,0,0,0,1,0
2018-12-12 00:41:52,5,0,0,0,0,0,0,0
2018-12-12 00:41:54,2,0,0,0,0,0,0,0
2018-12-12 00:41:56,1,0,0,0,0,0,0,0
2018-12-12 00:41:57,1,0,0,0,0,0,0,0
2018-12-12 00:41:58,1,0,0,0,0,0,0,0
2018-12-12 00:41:59,5,0,0,0,0,0,0,0
2018-12-12 00:42:00,2,0,0,0,0,0,0,0
2018-12-12 00:42:01,4,10,0,0,0,0,0,0
2018-12-12 00:42:02,2,9,0,0,0,0,0,0
2018-12-12 00:42:03,3,17,0,0,0,0,0,0
2018-12-12 00:42:04,2,0,0,0,0,0,0,0
2018-12-12 00:42:05,1,0,0,0,0,0,0,0
2018-12-12 00:42:06,1,0,0,0,0,0,0,0
2018-12-12 00:42:07,1,0,0,0,0,0,0,0
2018-12-12 00:42:08,2,0,0,0,0,0,0,0
2018-12-12 00:42:09,3,5,0,0,0,0,0,0
2018-12-12 00:42:10,3,0,0,0,0,0,0,0
2018-12-12 00:42:11,2,0,0,0,0,0,0,0
2018-12-12 00:42:12,2,0,0,0,0,0,0,0
2018-12-12 00:42:13,3,5,0,0,0,0,1,0
2018-12-12 00:42:14,6,8,0,0,0,0,0,0
2018-12-12 00:42:15,2,10,0,0,0,0,0,0
2018-12-12 00:42:16,3,0,0,0,0,0,0,0
2018-12-12 00:42:18,3,0,0,0,0,0,0,0
2018-12-12 00:42:19,5,0,0,0,0,0,0,0
2018-12-12 00:42:21,2,0,0,0,1,0,0,0
2018-12-12 00:42:24,3,4,0,0,0,0,0,0
2018-12-12 00:42:25,1,3,0,0,0,0,0,0
2018-12-12 00:42:26,1,0,0,0,0,0,0,0
2018-12-12 00:42:27,1,0,0,0,0,0,0,0
2018-12-12 00:42:28,1,0,0,0,0,0,0,0
2018-12-12 00:42:29,1,0,0,0,0,0,0,0
2018-12-12 00:42:32,1,0,0,0,0,0,0,0
2018-12-12 00:42:33,2,2,0,0,0,0,0,0
2018-12-12 00:42:38,2,2,0,0,0,0,0,0
2018-12-12 00:42:40,1,0,0,0,0,0,0,0
2018-12-12 00:42:41,3,0,0,0,0,0,0,0
2018-12-12 00:42:44,1,0,0,0,0,0,0,0
