time,cnt_chat,cnt_ㅋ,cnt_ㄵ,cnt_오,cnt_와,cnt_유하,cnt_ㄷㄷ,validation
2018-12-09 00:01:06,5,35,0,1,0,0,0,0
2018-12-09 00:01:07,1,2,0,0,0,0,0,0
2018-12-09 00:01:08,5,0,0,0,0,0,1,0
2018-12-09 00:01:09,1,11,0,0,0,0,0,0
2018-12-09 00:01:10,6,26,0,0,0,0,1,0
2018-12-09 00:01:11,4,6,0,0,0,0,0,0
2018-12-09 00:01:13,2,5,0,0,0,0,0,0
2018-12-09 00:01:14,1,0,0,0,0,0,0,0
2018-12-09 00:01:15,1,4,0,0,0,0,0,0
2018-12-09 00:01:16,3,0,0,0,0,0,0,0
2018-12-09 00:01:17,3,0,0,0,0,0,0,0
2018-12-09 00:01:18,2,0,0,0,0,0,1,0
2018-12-09 00:01:19,3,0,0,0,0,0,0,0
2018-12-09 00:01:20,2,0,0,0,0,0,0,0
2018-12-09 00:01:22,3,0,0,0,1,0,0,0
2018-12-09 00:01:23,3,0,0,0,0,0,0,0
2018-12-09 00:01:24,3,4,0,0,0,0,0,0
2018-12-09 00:01:25,1,0,0,0,0,0,0,0
2018-12-09 00:01:26,2,0,0,0,0,0,0,0
2018-12-09 00:01:27,2,0,0,0,0,0,0,0
2018-12-09 00:01:28,3,0,0,0,0,0,0,0
2018-12-09 00:01:29,1,0,0,0,0,0,0,0
2018-12-09 00:01:30,1,0,0,0,0,0,0,0
2018-12-09 00:01:31,2,0,0,0,0,0,0,0
2018-12-09 00:01:32,2,0,0,0,0,0,0,0
2018-12-09 00:01:33,3,0,0,0,0,0,0,0
2018-12-09 00:01:34,5,0,0,0,0,0,1,0
2018-12-09 00:01:35,4,8,0,0,0,0,0,0
2018-12-09 00:01:36,4,2,0,0,0,0,0,0
2018-12-09 00:01:37,4,0,0,0,0,0,0,0
2018-12-09 00:01:38,2,0,0,0,0,0,0,0
2018-12-09 00:01:40,3,22,0,0,0,0,0,0
2018-12-09 00:01:41,3,13,0,0,0,0,0,0
2018-12-09 00:01:42,2,9,0,0,0,0,0,0
2018-12-09 00:01:43,4,7,0,0,0,0,0,0
2018-12-09 00:01:44,2,0,0,0,0,0,0,0
2018-12-09 00:01:45,3,13,0,0,0,0,1,0
2018-12-09 00:01:46,5,12,0,0,0,0,0,0
2018-12-09 00:01:47,5,32,0,0,0,0,0,0
2018-12-09 00:01:48,3,0,0,0,0,0,0,0
2018-12-09 00:01:49,2,14,0,0,0,0,0,0
2018-12-09 00:01:50,4,0,0,0,0,0,0,0
2018-12-09 00:01:51,4,10,0,0,0,0,1,0
2018-12-09 00:01:52,5,3,0,0,0,0,1,0
2018-12-09 00:01:53,3,0,0,0,0,0,1,0
2018-12-09 00:01:54,4,2,0,0,0,0,1,0
2018-12-09 00:01:55,4,10,0,1,0,0,0,0
2018-12-09 00:01:56,4,12,0,0,0,0,1,0
2018-12-09 00:01:58,2,0,0,0,0,0,0,0
2018-12-09 00:01:59,2,15,0,0,0,0,0,0
2018-12-09 00:02:00,3,0,0,0,0,0,0,0
2018-12-09 00:02:01,3,0,0,0,0,0,2,0
2018-12-09 00:02:02,4,2,0,0,0,0,1,0
2018-12-09 00:02:03,2,6,0,0,0,0,0,0
2018-12-09 00:02:04,1,0,0,0,0,0,0,0
2018-12-09 00:02:05,4,2,0,0,0,0,0,0
2018-12-09 00:02:06,1,2,0,0,0,0,0,0
2018-12-09 00:02:07,3,3,0,0,1,0,0,0
2018-12-09 00:02:08,1,0,0,0,0,0,0,0
2018-12-09 00:02:09,2,0,0,0,0,0,1,0
2018-12-09 00:02:10,1,0,0,0,0,0,0,0
2018-12-09 00:02:11,2,2,0,1,0,0,0,0
2018-12-09 00:02:13,3,0,0,0,0,0,0,0
2018-12-09 00:02:14,1,0,0,0,0,0,0,0
2018-12-09 00:02:15,5,0,0,0,0,0,0,0
2018-12-09 00:02:17,2,0,0,0,0,0,0,0
2018-12-09 00:02:18,2,0,0,0,0,0,0,0
2018-12-09 00:02:19,3,0,0,0,0,0,0,0
2018-12-09 00:02:20,2,0,0,0,0,0,0,0
2018-12-09 00:02:21,1,0,0,0,0,0,0,0
2018-12-09 00:02:22,1,0,0,0,0,0,0,0
2018-12-09 00:02:23,1,0,0,0,0,0,0,0
2018-12-09 00:02:24,3,0,0,0,0,0,0,0
2018-12-09 00:02:25,2,0,0,0,0,0,0,0
2018-12-09 00:02:26,5,5,0,0,0,0,1,0
2018-12-09 00:02:27,1,10,0,0,0,0,0,0
2018-12-09 00:02:28,3,22,0,0,0,0,0,0
2018-12-09 00:02:29,2,0,0,0,0,0,0,0
2018-12-09 00:02:30,2,0,0,0,0,0,0,0
2018-12-09 00:02:31,2,6,0,0,0,0,0,0
2018-12-09 00:02:32,5,0,0,1,0,0,2,0
2018-12-09 00:02:33,3,3,0,0,0,0,0,0
2018-12-09 00:02:35,1,0,0,0,0,0,0,0
2018-12-09 00:02:36,3,0,0,1,0,0,0,0
2018-12-09 00:02:37,2,0,0,0,0,0,0,0
2018-12-09 00:02:38,1,0,0,0,0,0,0,0
2018-12-09 00:02:39,1,0,0,0,0,0,0,0
2018-12-09 00:02:40,2,0,0,0,0,0,0,0
2018-12-09 00:02:45,1,0,0,0,0,0,0,0
2018-12-09 00:02:46,1,0,0,0,0,0,0,0
2018-12-09 00:02:47,3,3,0,0,0,0,0,0
2018-12-09 00:02:48,3,0,0,0,0,0,0,0
2018-12-09 00:02:49,1,0,0,0,0,0,0,0
2018-12-09 00:02:50,1,0,0,0,0,0,0,0
2018-12-09 00:02:51,1,0,0,0,0,0,0,0
2018-12-09 00:02:53,3,12,0,0,0,0,0,0
2018-12-09 00:02:54,2,25,0,0,0,0,0,0
2018-12-09 00:02:55,3,0,0,0,1,0,1,0
2018-12-09 00:02:56,2,22,0,0,0,0,2,0
2018-12-09 00:02:57,6,73,0,0,0,0,0,0
2018-12-09 00:02:58,3,19,0,0,0,0,1,0
2018-12-09 00:02:59,3,14,0,0,0,0,3,0
2018-12-09 00:03:00,2,0,0,1,0,0,0,0
2018-12-09 00:03:01,4,12,0,0,0,0,0,0
2018-12-09 00:03:02,1,0,0,0,0,0,0,0
2018-12-09 00:03:03,3,15,0,0,0,0,6,0
2018-12-09 00:03:04,1,0,0,0,0,0,0,0
2018-12-09 00:03:06,3,1,0,0,0,0,2,0
2018-12-09 00:03:07,1,0,0,0,0,0,0,0
2018-12-09 00:03:08,1,0,0,0,0,0,0,0
2018-12-09 00:03:09,1,0,0,0,0,0,0,0
2018-12-09 00:03:10,1,0,0,0,0,0,1,0
2018-12-09 00:03:12,1,0,0,0,0,0,0,0
2018-12-09 00:03:13,5,7,0,0,0,0,0,0
2018-12-09 00:03:14,5,0,0,1,0,0,0,0
2018-12-09 00:03:15,8,0,0,0,1,0,3,0
2018-12-09 00:03:16,6,0,0,0,1,0,2,0
2018-12-09 00:03:17,5,0,0,0,0,0,0,0
2018-12-09 00:03:18,3,0,0,0,0,0,2,0
2018-12-09 00:03:19,3,0,0,0,0,0,0,0
2018-12-09 00:03:20,3,0,0,0,0,0,1,0
2018-12-09 00:03:21,1,0,0,0,0,0,1,0
2018-12-09 00:03:22,3,0,0,0,0,0,2,0
2018-12-09 00:03:23,3,2,0,0,0,0,0,0
2018-12-09 00:03:24,4,0,0,0,0,0,8,0
2018-12-09 00:03:26,3,0,0,0,0,0,0,0
2018-12-09 00:03:27,2,0,0,0,0,0,0,0
2018-12-09 00:03:28,1,2,0,0,0,0,0,0
2018-12-09 00:03:29,6,0,0,0,0,0,1,0
2018-12-09 00:03:30,2,0,0,0,0,0,0,0
2018-12-09 00:03:31,1,0,0,0,0,0,0,0
2018-12-09 00:03:32,3,2,0,0,0,0,0,0
2018-12-09 00:03:34,3,16,0,0,0,0,0,0
2018-12-09 00:03:35,1,0,0,0,0,0,0,0
2018-12-09 00:03:37,1,0,0,0,0,0,0,0
2018-12-09 00:03:38,1,9,0,0,0,0,0,0
2018-12-09 00:03:39,1,0,0,0,0,0,0,0
2018-12-09 00:03:41,1,0,0,0,0,0,0,0
2018-12-09 00:03:42,1,0,0,0,0,0,0,0
2018-12-09 00:03:43,3,0,0,0,0,0,0,0
2018-12-09 00:03:44,2,5,0,0,0,0,0,0
2018-12-09 00:03:45,2,0,0,0,0,0,0,0
2018-12-09 00:03:46,1,0,0,0,0,0,0,0
2018-12-09 00:03:47,1,0,0,0,0,0,0,0
2018-12-09 00:03:48,4,0,0,0,0,0,0,0
2018-12-09 00:03:49,2,2,0,0,0,0,0,0
2018-12-09 00:03:50,5,1,0,0,0,0,0,0
2018-12-09 00:03:53,1,0,0,0,0,0,0,0
2018-12-09 00:03:54,1,0,0,0,0,0,0,0
2018-12-09 00:03:56,3,0,0,0,0,0,0,0
2018-12-09 00:03:57,1,0,0,0,0,0,0,0
2018-12-09 00:03:59,3,0,0,0,0,0,0,0
2018-12-09 00:04:00,5,0,0,0,0,0,0,0
2018-12-09 00:04:01,2,0,0,0,0,0,0,0
2018-12-09 00:04:02,1,0,0,0,0,0,0,0
2018-12-09 00:04:04,1,0,0,0,0,0,0,0
2018-12-09 00:04:06,5,8,0,0,0,0,0,0
2018-12-09 00:04:07,3,13,0,0,0,0,0,0
2018-12-09 00:04:08,4,34,0,0,0,0,0,0
2018-12-09 00:04:09,1,0,0,0,0,0,0,0
2018-12-09 00:04:10,3,17,0,0,0,0,0,0
2018-12-09 00:04:11,1,0,0,0,0,0,0,0
2018-12-09 00:04:12,3,12,0,0,0,0,0,0
2018-12-09 00:04:13,4,17,0,0,0,0,0,0
2018-12-09 00:04:14,2,0,0,0,0,0,0,0
2018-12-09 00:04:15,3,4,0,0,0,0,0,0
2018-12-09 00:04:16,3,0,0,1,0,0,0,0
2018-12-09 00:04:17,3,0,0,0,0,0,0,0
2018-12-09 00:04:20,3,0,0,0,0,0,0,0
2018-12-09 00:04:21,4,0,0,0,0,0,0,0
2018-12-09 00:04:22,4,4,0,0,0,0,0,0
2018-12-09 00:04:23,3,0,0,0,0,0,0,0
2018-12-09 00:04:24,2,0,0,0,0,0,0,0
2018-12-09 00:04:25,1,0,0,0,0,0,0,0
2018-12-09 00:04:26,3,0,0,0,0,0,0,0
2018-12-09 00:04:27,4,0,0,0,0,0,0,0
2018-12-09 00:04:28,1,0,0,0,0,0,0,0
2018-12-09 00:04:29,3,5,0,0,0,0,0,0
2018-12-09 00:04:30,3,0,0,0,0,0,0,0
2018-12-09 00:04:31,2,0,0,0,0,0,1,0
2018-12-09 00:04:32,1,0,0,0,0,0,0,0
2018-12-09 00:04:33,2,30,0,0,0,0,0,0
2018-12-09 00:04:35,1,0,0,0,0,0,0,0
2018-12-09 00:04:36,2,0,0,0,0,0,0,0
2018-12-09 00:04:37,4,6,0,1,0,0,0,0
2018-12-09 00:04:38,4,0,0,1,0,0,0,0
2018-12-09 00:04:39,1,0,0,1,0,0,0,0
2018-12-09 00:04:40,9,2,0,1,0,0,0,0
2018-12-09 00:04:41,7,0,0,1,0,0,0,0
2018-12-09 00:04:42,4,0,0,1,0,0,4,0
2018-12-09 00:04:43,7,3,0,1,0,0,0,0
2018-12-09 00:04:44,4,22,0,0,0,0,0,0
2018-12-09 00:04:45,6,0,0,0,0,0,0,0
2018-12-09 00:04:46,3,0,0,0,0,0,0,0
2018-12-09 00:04:47,3,0,0,1,0,0,0,0
2018-12-09 00:04:48,1,0,0,0,0,0,0,0
2018-12-09 00:04:49,2,13,0,1,1,0,0,0
2018-12-09 00:04:50,3,13,0,0,0,0,0,0
2018-12-09 00:04:51,3,5,0,0,0,0,0,0
2018-12-09 00:04:52,5,0,0,1,0,0,0,0
2018-12-09 00:04:53,3,0,0,0,0,0,0,0
2018-12-09 00:04:54,2,0,0,0,0,0,0,0
2018-12-09 00:04:55,1,0,0,0,0,0,0,0
2018-12-09 00:04:56,4,0,0,0,0,0,0,0
2018-12-09 00:04:57,6,0,0,1,0,0,0,0
2018-12-09 00:04:58,4,0,0,1,0,0,0,0
2018-12-09 00:04:59,4,0,0,1,0,0,0,0
2018-12-09 00:05:00,3,0,0,1,0,0,0,0
2018-12-09 00:05:01,8,0,0,0,0,0,0,0
2018-12-09 00:05:02,6,0,0,1,0,0,0,0
2018-12-09 00:05:03,5,0,0,1,0,0,0,0
2018-12-09 00:05:04,5,0,0,1,0,0,0,0
2018-12-09 00:05:05,6,0,0,0,0,0,0,0
2018-12-09 00:05:06,2,0,0,0,0,0,0,0
2018-12-09 00:05:07,5,0,0,0,0,0,0,0
2018-12-09 00:05:09,5,0,0,0,0,0,0,0
2018-12-09 00:05:10,2,8,0,0,0,0,0,0
2018-12-09 00:05:11,5,0,0,0,0,0,0,0
2018-12-09 00:05:12,3,0,0,0,0,0,0,0
2018-12-09 00:05:13,3,0,0,0,0,0,0,0
2018-12-09 00:05:14,2,0,0,0,0,0,0,0
2018-12-09 00:05:15,5,14,0,0,0,0,0,0
2018-12-09 00:05:16,4,0,0,1,0,0,0,0
2018-12-09 00:05:18,3,0,0,0,0,0,0,0
2018-12-09 00:05:19,2,2,0,0,0,0,0,0
2018-12-09 00:05:20,2,4,0,0,0,0,0,0
2018-12-09 00:05:21,1,0,0,0,0,0,0,0
2018-12-09 00:05:22,4,0,0,0,0,0,0,0
2018-12-09 00:05:23,1,0,0,0,0,0,0,0
2018-12-09 00:05:24,5,0,0,0,0,0,0,0
2018-12-09 00:05:25,5,0,0,0,0,0,0,0
2018-12-09 00:05:26,2,0,0,0,0,0,0,0
2018-12-09 00:05:27,2,0,0,0,0,0,0,0
2018-12-09 00:05:28,3,0,0,0,0,0,0,0
2018-12-09 00:05:29,1,0,0,0,0,0,0,0
2018-12-09 00:05:30,1,0,0,0,0,0,0,0
2018-12-09 00:05:31,2,0,0,0,0,0,0,0
2018-12-09 00:05:32,1,0,0,0,0,0,0,0
2018-12-09 00:05:33,3,0,0,0,0,0,0,0
2018-12-09 00:05:35,2,0,0,0,0,0,0,0
2018-12-09 00:05:36,4,2,0,0,0,0,0,0
2018-12-09 00:05:37,4,2,0,0,0,0,0,0
2018-12-09 00:05:38,4,0,0,0,0,0,0,0
2018-12-09 00:05:39,2,0,0,0,0,0,0,0
2018-12-09 00:05:40,6,0,0,0,0,0,0,0
2018-12-09 00:05:41,4,5,0,0,0,0,0,0
2018-12-09 00:05:42,3,0,0,0,0,0,0,0
2018-12-09 00:05:43,2,0,0,0,0,0,0,0
2018-12-09 00:05:44,6,0,0,0,0,0,0,0
2018-12-09 00:05:45,5,6,0,0,0,0,0,0
2018-12-09 00:05:46,2,0,0,0,0,0,0,0
2018-12-09 00:05:47,2,0,0,0,0,0,0,0
2018-12-09 00:05:48,2,0,0,0,0,0,0,0
2018-12-09 00:05:49,1,0,0,0,0,0,0,0
2018-12-09 00:05:50,3,0,0,0,0,0,0,0
2018-12-09 00:05:51,4,0,0,0,0,0,0,0
2018-12-09 00:05:52,2,0,0,0,0,0,0,0
2018-12-09 00:05:53,2,0,0,0,0,0,0,0
2018-12-09 00:05:55,5,0,0,1,0,0,0,0
2018-12-09 00:05:56,3,0,0,0,0,0,0,0
2018-12-09 00:05:57,1,0,0,1,0,0,0,0
2018-12-09 00:05:58,2,0,0,0,0,0,0,0
2018-12-09 00:05:59,1,0,0,0,0,0,0,0
2018-12-09 00:06:00,2,0,0,0,0,0,0,0
2018-12-09 00:06:01,3,0,0,0,0,0,0,0
2018-12-09 00:06:02,4,0,0,0,0,0,0,0
2018-12-09 00:06:03,1,0,0,0,0,0,0,0
2018-12-09 00:06:04,1,0,0,0,0,0,0,0
2018-12-09 00:06:05,4,0,0,0,0,0,0,0
2018-12-09 00:06:06,3,0,0,0,0,0,0,0
2018-12-09 00:06:08,3,0,0,0,0,0,0,0
2018-12-09 00:06:09,1,0,0,0,0,0,0,0
2018-12-09 00:06:10,3,0,0,0,0,0,0,0
2018-12-09 00:06:11,1,0,0,0,0,0,0,0
2018-12-09 00:06:12,2,0,0,0,0,0,0,0
2018-12-09 00:06:13,2,0,0,0,0,0,0,0
2018-12-09 00:06:14,1,0,0,0,0,0,0,0
2018-12-09 00:06:15,3,0,0,1,0,0,0,0
2018-12-09 00:06:16,1,0,0,0,0,0,0,0
2018-12-09 00:06:18,3,0,0,0,0,0,0,0
2018-12-09 00:06:19,6,0,0,0,0,0,0,0
2018-12-09 00:06:20,1,0,0,0,0,0,0,0
2018-12-09 00:06:21,3,0,0,0,0,0,0,0
2018-12-09 00:06:22,1,0,0,0,0,0,0,0
2018-12-09 00:06:23,2,0,0,0,0,0,0,0
2018-12-09 00:06:24,1,0,0,0,0,0,0,0
2018-12-09 00:06:25,4,0,0,1,0,0,0,0
2018-12-09 00:06:26,1,0,0,0,0,0,0,0
2018-12-09 00:06:27,1,0,0,0,0,0,0,0
2018-12-09 00:06:29,3,0,0,0,0,0,0,0
2018-12-09 00:06:30,3,0,0,0,0,0,0,0
2018-12-09 00:06:31,3,0,0,0,0,0,0,0
2018-12-09 00:06:32,2,0,0,0,0,0,0,0
2018-12-09 00:06:33,2,0,0,0,0,0,0,0
2018-12-09 00:06:34,3,13,0,0,0,0,0,0
2018-12-09 00:06:35,3,0,0,0,0,0,0,0
2018-12-09 00:06:36,2,4,0,0,0,0,0,0
2018-12-09 00:06:37,2,0,0,0,0,0,0,0
2018-12-09 00:06:38,2,0,0,0,0,0,0,0
2018-12-09 00:06:39,1,0,0,0,0,0,0,0
2018-12-09 00:06:40,1,0,0,0,0,0,0,0
2018-12-09 00:06:41,3,0,0,0,0,0,0,0
2018-12-09 00:06:42,3,0,0,0,0,0,0,0
2018-12-09 00:06:43,4,1,0,0,0,0,0,0
2018-12-09 00:06:44,3,5,0,0,0,0,0,0
2018-12-09 00:06:45,3,0,0,0,0,0,0,0
2018-12-09 00:06:46,2,0,0,0,0,0,0,0
2018-12-09 00:06:47,3,2,0,0,0,0,0,0
2018-12-09 00:06:48,5,2,0,0,0,0,0,0
2018-12-09 00:06:49,4,0,0,0,0,0,0,0
2018-12-09 00:06:50,3,0,0,0,0,0,0,0
2018-12-09 00:06:51,7,4,0,0,0,0,0,0
2018-12-09 00:06:52,3,0,0,0,0,0,0,0
2018-12-09 00:06:54,1,0,0,0,0,0,0,0
2018-12-09 00:06:55,1,0,0,0,0,0,0,0
2018-12-09 00:06:56,2,0,0,0,0,0,0,0
2018-12-09 00:06:57,5,0,0,0,0,0,0,0
2018-12-09 00:06:58,3,0,0,0,0,0,0,0
2018-12-09 00:06:59,3,0,0,0,0,0,0,0
2018-12-09 00:07:00,1,0,0,0,0,0,0,0
2018-12-09 00:07:01,2,0,0,0,0,0,0,0
2018-12-09 00:07:02,2,8,0,0,0,0,0,0
2018-12-09 00:07:03,3,0,0,0,0,0,0,0
2018-12-09 00:07:04,4,0,0,0,0,0,0,0
2018-12-09 00:07:05,3,0,0,0,0,0,0,0
2018-12-09 00:07:06,3,0,0,0,0,0,0,0
2018-12-09 00:07:07,2,0,0,0,0,0,0,0
2018-12-09 00:07:08,3,0,0,0,0,0,0,0
2018-12-09 00:07:09,6,3,0,0,0,0,0,0
2018-12-09 00:07:10,5,0,0,0,0,0,0,0
2018-12-09 00:07:11,2,0,0,0,0,0,0,0
2018-12-09 00:07:12,2,0,0,0,0,0,0,0
2018-12-09 00:07:14,4,2,0,0,0,0,0,0
2018-12-09 00:07:15,1,0,0,0,0,0,0,0
2018-12-09 00:07:16,1,0,0,0,0,0,0,0
2018-12-09 00:07:17,1,0,0,0,0,0,0,0
2018-12-09 00:07:18,3,0,0,0,0,0,0,0
2018-12-09 00:07:20,2,0,0,0,0,0,0,0
2018-12-09 00:07:22,4,0,0,0,0,0,0,0
2018-12-09 00:07:24,1,0,0,0,0,0,0,0
2018-12-09 00:07:25,3,10,0,0,0,0,0,0
2018-12-09 00:07:27,2,0,0,0,0,0,0,0
2018-12-09 00:07:28,1,0,0,0,0,0,0,0
2018-12-09 00:07:29,1,0,0,0,0,0,0,0
2018-12-09 00:07:30,1,0,0,0,0,0,0,0
2018-12-09 00:07:32,2,0,0,0,0,0,0,0
2018-12-09 00:07:33,1,0,0,0,0,0,0,0
2018-12-09 00:07:35,2,0,0,0,0,0,0,0
2018-12-09 00:07:36,2,0,0,0,0,0,0,0
2018-12-09 00:07:39,1,0,0,0,0,0,0,0
2018-12-09 00:07:40,2,0,0,0,0,0,0,0
2018-12-09 00:07:41,4,10,0,0,1,0,0,0
2018-12-09 00:07:42,11,14,0,0,0,0,0,0
2018-12-09 00:07:43,1,0,0,0,0,0,0,0
2018-12-09 00:07:44,7,0,0,0,0,0,0,0
2018-12-09 00:07:45,10,17,0,0,0,0,0,0
2018-12-09 00:07:46,7,3,0,0,0,0,0,0
2018-12-09 00:07:47,4,2,0,0,0,0,0,0
2018-12-09 00:07:48,5,2,0,0,0,0,0,0
2018-12-09 00:07:49,5,14,0,0,0,0,0,0
2018-12-09 00:07:50,6,0,0,0,0,0,0,0
2018-12-09 00:07:51,5,2,0,0,0,0,0,0
2018-12-09 00:07:52,7,22,0,0,0,0,0,0
2018-12-09 00:07:53,4,25,0,0,0,0,0,0
2018-12-09 00:07:54,11,9,0,0,0,0,1,0
2018-12-09 00:07:55,7,22,0,0,0,0,0,0
2018-12-09 00:07:56,8,60,0,0,0,0,0,0
2018-12-09 00:07:57,7,12,0,0,0,0,0,0
2018-12-09 00:07:58,3,0,0,0,0,0,0,0
2018-12-09 00:07:59,7,5,0,0,1,0,0,0
2018-12-09 00:08:00,6,13,0,0,0,0,0,0
2018-12-09 00:08:01,3,0,0,0,0,0,0,0
2018-12-09 00:08:02,3,7,0,0,0,0,0,0
2018-12-09 00:08:03,3,9,0,0,0,0,0,0
2018-12-09 00:08:04,2,0,0,0,0,0,0,0
2018-12-09 00:08:06,2,0,0,0,0,0,0,0
2018-12-09 00:08:07,2,0,0,0,0,0,0,0
2018-12-09 00:08:08,1,0,0,0,0,0,0,0
2018-12-09 00:08:09,3,0,0,0,0,0,1,0
2018-12-09 00:08:11,7,58,0,0,0,0,0,0
2018-12-09 00:08:12,4,17,0,0,0,0,0,0
2018-12-09 00:08:13,8,74,0,0,0,0,0,0
2018-12-09 00:08:14,3,41,0,0,0,0,0,0
2018-12-09 00:08:15,6,92,0,0,0,0,0,0
2018-12-09 00:08:16,10,118,0,0,0,0,0,0
2018-12-09 00:08:17,7,55,0,0,0,0,0,0
2018-12-09 00:08:18,5,51,0,0,1,0,0,0
2018-12-09 00:08:19,3,28,0,0,0,0,0,0
2018-12-09 00:08:20,3,31,0,0,0,0,0,0
2018-12-09 00:08:21,6,50,0,0,1,0,0,0
2018-12-09 00:08:22,8,77,0,0,0,0,0,0
2018-12-09 00:08:23,3,9,0,0,0,0,1,0
2018-12-09 00:08:24,1,0,0,0,0,0,0,0
2018-12-09 00:08:25,6,30,0,0,0,0,0,0
2018-12-09 00:08:27,3,13,0,0,0,0,0,0
2018-12-09 00:08:28,2,5,0,0,0,0,0,0
2018-12-09 00:08:32,1,0,0,0,0,0,0,0
2018-12-09 00:08:33,1,0,0,0,0,0,0,0
2018-12-09 00:08:37,2,4,0,0,0,0,0,0
2018-12-09 00:08:39,1,0,0,0,0,0,0,0
2018-12-09 00:08:41,1,0,0,0,0,0,0,0
2018-12-09 00:08:42,2,23,0,0,0,0,0,0
2018-12-09 00:08:43,1,0,0,0,0,0,0,0
2018-12-09 00:08:44,2,0,0,1,1,0,0,0
2018-12-09 00:08:45,3,2,0,0,0,0,0,0
2018-12-09 00:08:46,4,19,0,1,1,0,0,0
2018-12-09 00:08:47,2,0,0,0,0,0,0,0
2018-12-09 00:08:48,1,2,0,0,0,0,0,0
2018-12-09 00:08:49,2,4,0,0,0,0,0,0
2018-12-09 00:08:50,3,0,0,0,0,0,0,0
2018-12-09 00:08:51,3,13,0,0,0,0,0,0
2018-12-09 00:08:52,3,8,0,0,0,0,1,0
2018-12-09 00:08:53,12,3,0,0,0,0,0,0
2018-12-09 00:08:54,3,10,0,0,0,0,0,0
2018-12-09 00:08:55,3,0,0,0,0,0,1,0
2018-12-09 00:08:56,7,15,0,0,0,0,0,0
2018-12-09 00:08:57,6,46,0,0,0,0,0,0
2018-12-09 00:08:58,3,9,0,0,0,0,0,0
2018-12-09 00:08:59,7,26,0,0,0,0,0,0
2018-12-09 00:09:00,6,2,0,0,0,0,1,0
2018-12-09 00:09:01,10,0,0,0,0,0,0,0
2018-12-09 00:09:02,7,0,0,0,0,0,0,0
2018-12-09 00:09:03,6,6,0,0,0,0,0,0
2018-12-09 00:09:04,2,0,0,0,0,0,0,0
2018-12-09 00:09:05,4,0,0,0,0,0,0,0
2018-12-09 00:09:06,8,6,0,0,0,0,0,0
